slot,epoch,receiver_id,transmitters,selected_pair,status,estimated_radial_bias_m,estimated_angular_bias_deg,local_consistency_rad,radial_step_m,angular_step_deg,before_x_m,before_y_m,after_x_m,after_y_m
47,2,2,0-1-5-6,1-5,adjust,0.22694954528449462,-0.3591155497635068,0.0005879503389818139,-0.11347477264224731,0.1795577748817534,77.33571613334126,63.84961579021259,77.04796192591141,64.01914291220399
47,2,3,0-1-5-6,1-5,adjust,0.29704136709151935,-0.20446083636027576,0.00014642850521836442,-0.14852068354575967,0.10223041818013788,17.9001592474052,98.7849430619455,17.69765267630365,98.67053645476068
47,2,4,0-1-5-6,1-5,adjust,0.18626231806571655,-0.4524054250537752,0.0005202127392161074,-0.09313115903285828,0.2262027125268876,-49.40516055230563,87.25987668942757,-49.703070233603476,86.98328530962387
47,2,7,0-1-5-6,1-6,adjust,-0.020850539266238595,-0.16407890319815022,0.0020236603034272127,0.010425269633119297,0.08203945159907511,-50.2360119094946,-86.20419543486055,-50.1177644483756,-86.28505280177315
47,2,8,0-1-5-6,1-6,adjust,0.006326490153122333,-0.1200750956433941,0.0015522652864937547,-0.0031632450765611666,0.06003754782169705,16.905435590862584,-98.37469089270056,17.00796948573544,-98.3538054950653
47,2,9,0-1-5-6,1-6,adjust,0.02411594446756035,0.038619759568757316,0.001244502319497507,-0.012057972233780174,-0.019309879784378658,76.39192263014725,-64.4003806824295,76.36099753837543,-64.41834766209557
48,2,2,0-1-5-7,1-5,adjust,0.11305177848592086,-0.17973707774906147,0.001220660923055301,-0.05652588924296043,0.08986853887453074,77.04796192591141,64.01914291220399,76.9040333805986,64.1037213216734
48,2,3,0-1-5-7,1-5,adjust,0.14848919286209764,-0.10235041775043432,0.0007853299775125252,-0.07424459643104882,0.05117520887521716,17.69765267630365,98.67053645476068,17.596473338149902,98.61321411285836
48,2,4,0-1-5-7,1-5,adjust,0.09322010007145243,-0.22635798622442355,0.0002933629592798953,-0.046610050035726214,0.11317899311221177,-49.703070233603476,86.98328530962387,-49.851590869997395,86.84451147277402
48,2,6,0-1-5-7,5-7,adjust,-0.07678595861723637,-0.23311654398962345,0.0012594561785754823,0.03839297930861819,0.11655827199481172,-93.92274397551182,-33.89383878915728,-93.88968543815747,-34.0979436451177
48,2,8,0-1-5-7,1-7,adjust,0.03051858031412919,-0.04123828634651842,0.0019719110512029397,-0.015259290157064596,0.02061914317325921,17.00796948573544,-98.3538054950653,17.040757603521136,-98.3326432427236
48,2,9,0-1-5-7,1-7,adjust,0.03545698762184842,0.05605453616189978,0.001835793302570546,-0.01772849381092421,-0.02802726808094989,76.36099753837543,-64.41834766209557,76.3159318756195,-64.4442552660607
49,2,2,0-1-5-8,1-5,adjust,0.05631629174776306,-0.08995802237633935,0.0023957085684899715,-0.02815814587388153,0.044979011188169674,76.9040333805986,64.1037213216734,76.83207105515203,64.14602747160487
49,2,3,0-1-5-8,1-5,adjust,0.07422904321153774,-0.051235121390813744,0.0020010285344348204,-0.03711452160576887,0.025617560695406872,17.596473338149902,98.61321411285836,17.545877179461637,98.58453152372724
49,2,4,0-1-5-8,1-5,adjust,0.046654018675503214,-0.11325629273574045,0.0016549134768773616,-0.023327009337751607,0.056628146367870225,-49.851590869997395,86.84451147277402,-49.925765952198,86.77497906957949
49,2,6,0-1-5-8,5-8,adjust,-0.10725165285131041,-0.007924848163737348,0.0004876618110988023,0.05362582642565521,0.003962424081868674,-93.88968543815747,-34.0979436451177,-93.93773056406965,-34.122745714536265
49,2,7,0-1-5-8,5-8,adjust,-0.11696916102696342,-0.14267814094136955,0.00038674991333758485,0.05848458051348171,0.07133907047068477,-50.1177644483756,-86.28505280177315,-50.03960350808963,-86.39799670083536
49,2,9,0-1-5-8,1-8,adjust,0.040552710336637154,0.06375886670037707,0.002411116187703807,-0.020276355168318577,-0.03187943335018854,76.3159318756195,-64.4442552660607,76.26457871976969,-64.47361705870026
50,2,2,0-1-5-9,1-5,adjust,0.02805387108135426,-0.04502368833748016,0.0037412865947929813,-0.01402693554067713,0.02251184416874008,76.83207105515203,64.14602747160487,76.79609774873704,64.16721636732746
50,2,3,0-1-5-9,1-5,adjust,0.037106786930882735,-0.025647508111607174,0.0033423292643508236,-0.018553393465441367,0.012823754055803587,17.545877179461637,98.58453152372724,17.520564953578244,98.57018904314658
50,2,4,0-1-5-9,1-5,adjust,0.023348870122373376,-0.056666723367679465,0.003082163878608334,-0.011674435061186688,0.028333361683839733,-49.925765952198,86.77497906957949,-49.962843965500475,86.74016340637282
50,2,6,0-1-5-9,5-9,adjust,-0.12469124165599776,0.10727589188748377,0.0022785698295870356,0.06234562082799888,-0.05363794594374188,-93.93773056406965,-34.122745714536265,-94.02825290452596,-34.05602138928801
50,2,7,0-1-5-9,5-9,adjust,-0.1898328486896039,0.018459972231905396,0.0016284306656853425,0.09491642434480195,-0.009229986115952698,-50.03960350808963,-86.39799670083536,-50.101104862728626,-86.47206189547208
50,2,8,0-1-5-9,5-9,adjust,-0.15489625019360706,-0.094633307315096,0.0006351756667536548,0.07744812509680353,0.047316653657548,17.040757603521136,-98.3326432427236,17.13524540679869,-98.3948366978119
51,2,2,0-1-6-7,1-6,adjust,0.021356420970927645,-0.03416966870168589,0.00021293019116930224,-0.010678210485463822,0.017084834350842945,76.79609774873704,64.16721636732746,76.76876829603547,64.18326388675861
51,2,3,0-1-6-7,1-6,adjust,0.0244644526347708,-0.01687883036371662,0.00015292949534736783,-0.0122322263173854,0.00843941518185831,17.520564953578244,98.57018904314658,17.503906895008715,98.56072490538412
51,2,4,0-1-6-7,1-6,adjust,0.007948317845716452,-0.027115791425428856,8.46927216676861e-05,-0.003974158922858226,0.013557895712714428,-49.962843965500475,86.74016340637282,-49.981383463422056,86.72489501818632
51,2,5,0-1-6-7,1-6,adjust,-0.01703085205000979,-0.09726991039970243,1.9935735917060094e-05,0.008515426025004895,0.04863495519985121,-93.94701083499153,34.38581429830758,-93.98416414560721,34.30897600681617
51,2,8,0-1-6-7,1-7,adjust,-0.0419660127964901,-0.06503728799043064,0.0003937001118707522,0.02098300639824505,0.03251864399521532,17.13524540679869,-98.3948366978119,17.194699057647167,-98.4057654536254
51,2,9,0-1-6-7,1-7,adjust,-0.07644711416475712,-0.12042943065557785,0.0003249872901108158,0.03822355708237856,0.06021471532778892,76.26457871976969,-64.47361705870026,76.36151101070416,-64.41807817861107
52,2,2,0-1-6-8,1-6,adjust,0.010639402932839388,-0.017093321164069822,0.0008374661149897315,-0.005319701466419694,0.008546660582034911,76.76876829603547,64.18326388675861,76.75511267193858,64.19130180704161
52,2,3,0-1-6-8,1-6,adjust,0.01222757034205815,-0.008447116236663494,0.0006982169255817392,-0.006113785171029075,0.004223558118331747,17.503906895008715,98.56072490538412,17.495572837285682,98.55599526620901
52,2,4,0-1-6-8,1-6,adjust,0.00398005444289814,-0.013567820525834834,0.0005757613741133161,-0.00199002722144907,0.006783910262917417,-49.981383463422056,86.72489501818632,-49.990657590259474,86.7172524716715
52,2,5,0-1-6-8,1-6,adjust,-0.00844445850479832,-0.04865722071696922,0.00043650004961752616,0.00422222925239916,0.02432861035848461,-93.98416414560721,34.30897600681617,-94.00269058940562,34.270512076330725
52,2,7,0-1-6-8,6-8,adjust,-0.012994729993143345,-0.08393305265631054,0.00019086818163007387,0.006497364996571673,0.04196652632815527,-50.101104862728626,-86.47206189547208,-50.04100777943094,-86.51435974803975
52,2,9,0-1-6-8,1-8,adjust,-0.016223240821391115,-0.025393455442096494,0.0009610333034248439,0.008111620410695557,0.012696727721048247,76.36151101070416,-64.41807817861107,76.38198544201354,-64.40638391647732
53,2,2,0-1-6-9,1-6,adjust,0.005300336602434072,-0.008550903548883939,0.0022638779434941783,-0.002650168301217036,0.004275451774441969,76.75511267193858,64.19130180704161,76.74828965115186,64.19532882893049
53,2,3,0-1-6-9,1-6,adjust,0.006111457257842646,-0.004227411010215693,0.0020424416501855355,-0.003055728628921323,0.0021137055051078466,17.495572837285682,98.55599526620901,17.49140299532486,98.55363192086469
53,2,4,0-1-6-9,1-6,adjust,0.001992978112994951,-0.006788875655217797,0.0018978648988647567,-0.0009964890564974755,0.0033944378276088987,-49.990657590259474,86.7172524716715,-49.995297258215665,86.71342738621222
53,2,5,0-1-6-9,1-6,adjust,-0.004186752951036034,-0.02433972991607343,0.0017706976043158481,0.002093376475518017,0.012169864958036715,-94.00269058940562,34.270512076330725,-94.01193457362731,34.25126133565765
53,2,7,0-1-6-9,6-9,adjust,-0.054276084338025846,0.033259669520379856,0.0011851560911428024,0.027138042169012923,-0.016629834760189928,-50.04100777943094,-86.51435974803975,-50.0797106173766,-86.52331940748199
53,2,8,0-1-6-9,6-9,adjust,-0.06482433946478094,-0.028564915973724365,0.000511696677464379,0.03241216973239047,0.014282457986862182,17.194699057647167,-98.4057654536254,17.224815607033726,-98.43340320331558
54,2,2,0-1-7-8,1-7,adjust,0.01256834140301442,-0.019914895384695777,0.0006463262578893288,-0.00628417070150721,0.009957447692347889,76.74828965115186,64.19532882893049,76.7323124097195,64.2046332674148
54,2,3,0-1-7-8,1-7,adjust,0.018104720474714908,-0.012393798893328553,0.0005654314954256802,-0.009052360237357454,0.006196899446664276,17.49140299532486,98.55363192086469,17.47916275991071,98.54660990891139
54,2,4,0-1-7-8,1-7,adjust,0.013956206696343652,-0.007683845520456933,0.000494288926060109,-0.006978103348171826,0.0038419227602284663,-49.995297258215665,86.71342738621222,-49.99762578238501,86.70402974194103
54,2,5,0-1-7-8,1-7,adjust,0.0025605094425715084,-0.012644098622704738,0.0004133828181127487,-0.0012802547212857542,0.006322049311352369,-94.01193457362731,34.25126133565765,-94.01451034966793,34.2404496750822
54,2,6,0-1-7-8,1-7,adjust,-0.006016586313673781,-0.09132884075535126,0.00028966228778356867,0.0030082931568368907,0.04566442037767563,-94.02825290452596,-34.05602138928801,-94.00390825176648,-34.131977265612065
54,2,9,0-1-7-8,1-8,adjust,-0.02891047984130914,-0.04531633962402233,0.0007763141451622364,0.01445523992065457,0.022658169812011165,76.38198544201354,-64.40638391647732,76.41850421381824,-64.38548682141338
55,2,2,0-1-7-9,1-7,adjust,0.0062641266253007965,-0.009959117573280576,0.0019067745854915083,-0.0031320633126503982,0.004979558786640288,76.7323124097195,64.2046332674148,76.72433019552764,64.20929168137545
55,2,3,0-1-7-9,1-7,adjust,0.009048359575662888,-0.0062008373094039615,0.0017083211029146955,-0.004524179787831444,0.0031004186547019807,17.47916275991071,98.54660990891139,17.473040251404825,98.5431009124415
55,2,4,0-1-7-9,1-7,adjust,0.006980401226869564,-0.0038441119794049667,0.0015787480829354801,-0.003490200613434782,0.0019220559897024834,-49.99762578238501,86.70402974194103,-49.99879073853054,86.69932899841578
55,2,5,0-1-7-9,1-7,adjust,0.0012856383070506624,-0.006324331514219692,0.001464777326723033,-0.0006428191535253312,0.003162165757109846,-94.01451034966793,34.2404496750822,-94.01579592470051,34.235040994561
55,2,6,0-1-7-9,1-7,adjust,-0.0029515101144434465,-0.045661419768951585,0.0013352437457782179,0.0014757550572217233,0.022830709884475792,-94.00390825176648,-34.131977265612065,-93.99168713097576,-34.16993660527787
55,2,8,0-1-7-9,7-9,adjust,-0.03660378290250505,-0.020870804376363013,0.0004550074118805439,0.018301891451252526,0.010435402188181507,17.224815607033726,-98.43340320331558,17.245901192839064,-98.44829175625159
56,2,2,0-1-8-9,1-8,adjust,-0.01802388781540727,0.028288676012206464,0.0016221327861738637,0.009011943907703634,-0.014144338006103232,76.72433019552764,64.20929168137545,76.7470914159461,64.19613121779103
56,2,3,0-1-8-9,1-8,adjust,-0.03868346096518886,0.026392337306214122,0.0014785114000998377,0.01934173048259443,-0.013196168653107061,17.473040251404825,98.5431009124415,17.499117164628466,98.55811785339193
56,2,4,0-1-8-9,1-8,adjust,-0.052375198842678036,0.016556135348266946,0.001384718087808154,0.026187599421339018,-0.008278067674133473,-49.99879073853054,86.69932899841578,-49.99934325463281,86.72923937753397
56,2,5,0-1-8-9,1-8,adjust,-0.05257002996517469,0.0022137548914797755,0.001302205751012045,0.026285014982587344,-0.0011068774457398877,-94.01579592470051,34.235040994561,-94.03983283427773,34.24585146101908
56,2,6,0-1-8-9,1-8,adjust,-0.0379495029119767,-0.026512644006842126,0.001208376711113923,0.01897475145598835,0.013256322003421063,-93.99168713097576,-34.16993660527787,-94.00161022381799,-34.19816934593365
56,2,7,0-1-8-9,1-8,adjust,-0.013536265192190436,-0.05725696999374083,0.0010646198815864858,0.006768132596095218,0.028628484996870415,-50.0797106173766,-86.52331940748199,-50.0398595181898,-86.55419088720953
57,3,4,0-1-2-3,1-3,adjust,0.03803640739483871,-0.012964077851209324,0.0011393699321234955,-0.019018203697419356,0.006482038925604662,-49.99934325463281,86.72923937753397,-49.99965441899502,86.7071070098643
57,3,5,0-1-2-3,1-3,adjust,0.08143314430820185,-0.009777387796017908,0.0010594645476199936,-0.040716572154100926,0.004888693898008954,-94.03983283427773,34.24585146101908,-94.0044946012158,34.22389835601869
57,3,6,0-1-2-3,1-3,adjust,0.11048173830597269,-0.00018782500782918885,0.0010073063850961086,-0.055240869152986344,9.391250391459442e-05,-94.00161022381799,-34.19816934593365,-93.94964199232182,-34.17943746384368
57,3,7,0-1-2-3,1-3,adjust,0.11242051711989177,0.010787553296293101,0.000961432250696598,-0.05621025855994589,-0.005393776648146551,-50.0398595181898,-86.55419088720953,-50.019869151738014,-86.50081943815582
57,3,8,0-1-2-3,1-3,adjust,0.08167701363814597,0.02774495280649821,0.0009092723822339447,-0.04083850681907299,-0.013872476403249104,17.245901192839064,-98.44829175625159,17.21502741514401,-98.41223678775317
57,3,9,0-1-2-3,1-3,adjust,0.007760261018050104,0.012405109155384215,0.0008300216366910749,-0.003880130509025052,-0.006202554577692108,76.41850421381824,-64.38548682141338,76.40856666323424,-64.39125872622384
58,3,3,0-1-2-4,2-4,adjust,0.04482074043961187,0.018267842073913132,0.0007382541869838985,-0.022410370219805936,-0.009133921036956566,17.499117164628466,98.55811785339193,17.510907547218874,98.53326229803508
58,3,5,0-1-2-4,1-4,adjust,-0.03549752991958997,0.002811369462575303,0.0013245400455693973,0.017748764959794983,-0.0014056847312876515,-94.0044946012158,34.22389835601869,-94.02033264753094,34.23227689941687
58,3,6,0-1-2-4,1-4,adjust,-0.06640207559395815,-0.012377429032831776,0.001379078750743443,0.033201037796979076,0.006188714516415888,-93.94964199232182,-34.17943746384368,-93.977148796676,-34.200939355972196
58,3,7,0-1-2-4,1-4,adjust,-0.07780184533425423,-0.038920194912195914,0.0014270161138499739,0.038900922667127115,0.019460097456097957,-50.019869151738014,-86.50081943815582,-50.00994885629855,-86.55148587734085
58,3,8,0-1-2-4,1-4,adjust,-0.0666633698484599,-0.059531139597953225,0.0014815275458169366,0.03333168492422995,0.029765569798976613,17.21502741514401,-98.41223678775317,17.271911435286455,-98.43611031731493
58,3,9,0-1-2-4,1-4,adjust,-0.0507857886941812,-0.0797379744063284,0.0015652636734132743,0.0253928943470906,0.0398689872031642,76.40856666323424,-64.39125872622384,76.47278328221604,-64.35442458775138
59,3,3,0-1-2-5,2-5,adjust,0.05674030198811249,-0.04498336839161963,0.00027508667947837896,-0.028370150994056244,0.022491684195809814,17.510907547218874,98.53326229803508,17.467273502488595,98.51219424946552
59,3,4,0-1-2-5,2-5,adjust,0.06916201358727779,0.03472732705103098,0.0008732575831758236,-0.034581006793638895,-0.01736366352551549,-49.99965441899502,86.7071070098643,-49.956109577529496,86.6922932345783
59,3,6,0-1-2-5,1-5,adjust,-0.04399182346559876,-0.007279344486581047,0.0014118040000037663,0.02199591173279938,0.0036396722432905236,-93.977148796676,-34.200939355972196,-93.99564521449238,-34.214432707815945
59,3,7,0-1-2-5,1-5,adjust,-0.07230718462824405,-0.030507256251238134,0.0015428826594830762,0.036153592314122025,0.015253628125619067,-50.00994885629855,-86.55148587734085,-50.00498398051692,-86.59610532767229
59,3,8,0-1-2-5,1-5,adjust,-0.07293294006005173,-0.05677166608601363,0.0016918980324449756,0.036466470030025865,0.028385833043006816,17.271911435286455,-98.43611031731493,17.326997183269814,-98.46345590787821
59,3,9,0-1-2-5,1-5,adjust,-0.05190020876783497,-0.08139572625986004,0.0019201603292082882,0.025950104383917486,0.04069786312993002,76.47278328221604,-64.35442458775138,76.53834266701593,-64.31678348563159
60,3,3,0-1-2-6,2-6,adjust,0.04458655699422923,-0.047962010343162075,5.7875416820919425e-05,-0.022293278497114617,0.023981005171581037,17.467273502488595,98.51219424946552,17.42215699969459,98.49754398645207
60,3,4,0-1-2-6,2-6,adjust,0.0792709229803805,-0.013146572918218314,0.0006357352926208718,-0.03963546149019025,0.006573286459109157,-49.956109577529496,86.6922932345783,-49.946261836236005,86.6522219735617
60,3,5,0-1-2-6,2-6,adjust,0.07188547094073176,0.05940856020247687,0.0010132179404500393,-0.03594273547036588,-0.029704280101238434,-94.02033264753094,34.23227689941687,-93.96880532175915,34.26870161155132
60,3,7,0-1-2-6,1-6,adjust,-0.027863208870987186,-0.01251370967897594,0.001513881670332728,0.013931604435493593,0.00625685483948797,-50.00498398051692,-86.59610532767229,-50.00249254598245,-86.61363085070461
60,3,8,0-1-2-6,1-6,adjust,-0.03924608032907615,-0.03028775697533256,0.0017065471146702968,0.019623040164538075,0.01514387848766628,17.326997183269814,-98.46345590787821,17.356427501851005,-98.47819794894649
60,3,9,0-1-2-6,1-6,adjust,-0.03202108306428433,-0.05023324507445308,0.002001713651600246,0.016010541532142163,0.02511662253722654,76.53834266701593,-64.31678348563159,76.57879164146861,-64.2935201518163
61,3,3,0-1-2-7,2-7,adjust,0.027120641813633987,-0.031458933852323935,5.2486891779794024e-06,-0.013560320906816994,0.015729466926161968,17.42215699969459,98.49754398645207,17.39275750655398,98.48896950222753
61,3,4,0-1-2-7,2-7,adjust,0.06424493762733696,-0.023357436319500588,0.0005053193670287375,-0.03212246881366848,0.011678718159750294,-49.946261836236005,86.6522219735617,-49.947876252594995,86.61421246371184
61,3,5,0-1-2-7,2-7,adjust,0.08623669895886459,0.013067820318833578,0.0008387297915930276,-0.04311834947943229,-0.006533910159416789,-93.96880532175915,34.26870161155132,-93.92438972870657,34.26464001734668
61,3,6,0-1-2-7,2-7,adjust,0.06948972543778359,0.08054086399053872,0.0011322960000563183,-0.034744862718891795,-0.04027043199526936,-93.99564521449238,-34.214432707815945,-93.98701214374817,-34.136497913795566
61,3,8,0-1-2-7,1-7,adjust,-0.012421520468804926,-0.010231075923968934,0.0016681671389976325,0.006210760234402463,0.005115537961984467,17.356427501851005,-98.47819794894649,17.366298414939607,-98.482764315694
61,3,9,0-1-2-7,1-7,adjust,-0.014305238383843354,-0.022446277566343324,0.001978894386137682,0.007152619191921677,0.011223138783171662,76.57879164146861,-64.2935201518163,76.59686288023511,-64.28311667413277
62,3,3,0-1-2-8,2-8,adjust,0.013719183641883292,-0.015889819372188727,6.035054300578268e-06,-0.006859591820941646,0.007944909686094364,17.39275750655398,98.48896950222753,17.377908401608863,98.48462508559332
62,3,4,0-1-2-8,2-8,adjust,0.04887102355781146,-0.02308765407867405,0.00041673552222765695,-0.02443551177890573,0.011543827039337025,-49.947876252594995,86.61421246371184,-49.953114849145024,86.58298177754934
62,3,5,0-1-2-8,2-8,adjust,0.08523354994883432,-0.007397748235338686,0.0006927334152336893,-0.04261677497441716,0.003698874117669343,-93.92438972870657,34.26464001734668,-93.88656478974436,34.24397349308988
62,3,6,0-1-2-8,2-8,adjust,0.09919670238833685,0.033753650390864774,0.000935608032257076,-0.04959835119416842,-0.016876825195432387,-93.98701214374817,-34.136497913795566,-93.95043952866686,-34.09189360563428
62,3,7,0-1-2-8,2-8,adjust,0.07287025290256748,0.1027001036709605,0.0012122668424445063,-0.03643512645128374,-0.05135005183548025,-50.00249254598245,-86.61363085070461,-50.061853202438954,-86.53724444079855
62,3,9,0-1-2-8,1-8,adjust,-0.004318169119043948,-0.006766617007510127,0.00194076602365048,0.002159084559521974,0.0033833085037550635,76.59686288023511,-64.28311667413277,76.60231257930295,-64.27998139796532
63,3,3,0-1-2-9,2-9,adjust,0.005062801999540065,-0.005069866402843679,1.8870798774602218e-05,-0.0025314009997700324,0.0025349332014218393,17.377908401608863,98.48462508559332,17.373111368586887,98.48290092975707
63,3,4,0-1-2-9,2-9,adjust,0.04385774083910955,-0.024780495090639513,0.0003138413226055316,-0.021928870419554776,0.012390247545319756,-49.953114849145024,86.58298177754934,-49.96087461827791,86.55318539253538
63,3,5,0-1-2-9,2-9,adjust,0.09637091331950154,-0.021476684720207008,0.0005063534641567897,-0.04818545665975077,0.010738342360103504,-93.88656478974436,34.24397349308988,-93.84770969184098,34.20987413723337
63,3,6,0-1-2-9,2-9,adjust,0.1348148185260098,0.008261827524058485,0.0006757008323414492,-0.0674074092630049,-0.004130913762029243,-93.95043952866686,-34.09189360563428,-93.88953098549204,-34.062131264070096
63,3,7,0-1-2-9,2-9,adjust,0.13550371408469625,0.06135205461582043,0.0008684588140387547,-0.06775185704234812,-0.030676027307910216,-50.061853202438954,-86.53724444079855,-50.07421995594277,-86.45180161759514
63,3,8,0-1-2-9,2-9,adjust,0.08829052489135181,0.13657554955074952,0.0011645300088289324,-0.044145262445675904,-0.06828777477537476,17.366298414939607,-98.482764315694,17.241295361759082,-98.45990870814687
64,3,2,0-1-3-4,1-3,adjust,0.05310039208915758,-0.0837255527271782,0.0006712601226113618,-0.02655019604457879,0.0418627763635891,76.7470914159461,64.19613121779103,76.67981387283895,64.23513933777885
64,3,5,0-1-3-4,1-4,adjust,-0.041378530846613,-0.035183339548346515,0.0005863371563807951,0.0206892654233065,0.017591669774173258,-93.84770969184098,34.20987413723337,-93.87764906743233,34.18813792807231
64,3,6,0-1-3-4,1-4,adjust,-0.06171579681641372,-0.05361546480792782,0.0003486774216806454,0.03085789840820686,0.02680773240396391,-93.88953098549204,-34.062131264070096,-93.90258661535837,-34.116594210773975
64,3,7,0-1-3-4,1-4,adjust,-0.05417314384767427,-0.06714694611835181,0.0001935686042569131,0.027086571923837136,0.03357347305917591,-50.07421995594277,-86.45180161759514,-50.0371157277488,-86.50457530404627
64,3,8,0-1-3-4,1-4,adjust,-0.027129995994199022,-0.05755679289316655,5.71266415770442e-05,0.013564997997099511,0.028778396446583275,17.241295361759082,-98.45990870814687,17.293093881759656,-98.46459687943803
64,3,9,0-1-3-4,1-4,adjust,-0.0015407846886415064,-0.0024104585923767578,9.821423305137305e-05,0.0007703923443207532,0.0012052292961883789,76.60231257930295,-64.27998139796532,76.60425485964673,-64.27886523713147
65,3,2,0-1-3-5,1-3,adjust,0.026547403794681027,-0.04186849534869406,0.0003872740629245068,-0.013273701897340513,0.02093424767434703,76.67981387283895,64.23513933777885,76.64616695308997,64.25462410800169
65,3,4,0-1-3-5,3-5,adjust,-0.020563990181490806,-0.07204688730806177,0.0008005365820682004,0.010281995090745403,0.03602344365403089,-49.96087461827791,86.55318539253538,-50.02042890014153,86.53065821062037
65,3,6,0-1-3-5,1-5,adjust,-0.0002307571857215078,-0.023709777946652185,0.0005484713065038335,0.0001153785928607539,0.011854888973326093,-93.90258661535837,-34.116594210773975,-93.89563408346869,-34.13606199017286
65,3,7,0-1-3-5,1-5,adjust,0.005326024866925109,-0.022849586492450044,0.000405095117514682,-0.0026630124334625547,0.011424793246225022,-50.0371157277488,-86.50457530404627,-50.01853278014228,-86.51224557748189
65,3,8,0-1-3-5,1-5,adjust,0.011664846346736918,-0.011551595981243274,0.00027897929895816904,-0.005832423173368459,0.005775797990621637,17.293093881759656,-98.46459687943803,17.302010212494285,-98.45710871993245
65,3,9,0-1-3-5,1-5,adjust,0.011657805873938991,0.01836708642342996,0.00013546218322252012,-0.0058289029369694954,-0.00918354321171498,76.60425485964673,-64.27886523713147,76.58948647153173,-64.28739530500002
66,3,2,0-1-3-6,1-3,adjust,0.013272310340248077,-0.02093710158073732,9.807606660440526e-05,-0.0066361551701240385,0.01046855079036866,76.64616695308997,64.25462410800169,76.62934092517978,64.26436284457407
66,3,4,0-1-3-6,3-6,adjust,-0.0340502957321984,0.0014277136003847727,0.00035339193381621407,0.0170251478660992,-0.0007138568001923863,-50.02042890014153,86.53065821062037,-50.02787109862106,86.54602116267013
66,3,5,0-1-3-6,3-6,adjust,-0.03531718575627369,-0.04635418977539433,0.00045729517305814624,0.017658592878136845,0.023177094887697165,-93.87764906743233,34.18813792807231,-93.908066042419,34.156195983249326
66,3,7,0-1-3-6,1-6,adjust,0.017997679027523788,-0.006347547606570554,0.000505198370556327,-0.008998839513761894,0.003173773803285277,-50.01853278014228,-86.51224557748189,-50.00923678776855,-86.50722539523707
66,3,8,0-1-3-6,1-6,adjust,0.027157767820925334,0.008789026766692618,0.0004665333352661651,-0.013578883910462667,-0.004394513383346309,17.302010212494285,-98.45710871993245,17.292109428842476,-98.44506134232839
66,3,9,0-1-3-6,1-6,adjust,0.021093078507437718,0.03322855272204146,0.0004225454750005935,-0.010546539253718859,-0.01661427636102073,76.58948647153173,-64.28739530500002,76.56276553893072,-64.3028187102304
67,3,2,0-1-3-7,1-3,adjust,0.006635460505834108,-0.01046997636661646,0.0005303086079546317,-0.003317730252917054,0.00523498818330823,76.62934092517978,64.26436284457407,76.62092700278423,64.2692318879949
67,3,4,0-1-3-7,3-7,adjust,-0.03877592224523672,0.034885546319383766,5.450013494195908e-05,0.01938796112261836,-0.017442773159691883,-50.02787109862106,86.54602116267013,-50.01121891417915,86.57803566444207
67,3,5,0-1-3-7,3-7,adjust,-0.05606463814911989,0.0030647625621866535,0.00011933933231514567,0.028032319074559945,-0.0015323812810933268,-93.908066042419,34.156195983249326,-93.93349612725832,34.1682900412986
67,3,6,0-1-3-7,3-7,adjust,-0.042421089193500634,-0.03412665509153684,0.00027221883802020945,0.021210544596750317,0.01706332754576842,-93.89563408346869,-34.13606199017286,-93.90539571984509,-34.17127668109796
67,3,8,0-1-3-7,1-7,adjust,0.020731953722469665,0.009275116544622078,0.0005294212682190859,-0.010365976861234832,-0.004637558272311039,17.292109428842476,-98.44506134232839,17.282348637394943,-98.43625083948152
67,3,9,0-1-3-7,1-7,adjust,0.021263688297155886,0.03347148583866096,0.0006237881490232749,-0.010631844148577943,-0.01673574291933048,76.56276553893072,-64.3028187102304,76.53584044147856,-64.31833939893103
68,3,2,0-1-3-8,1-3,adjust,0.0033173831867053328,-0.005235700621908732,0.0008674522264552998,-0.0016586915933526664,0.002617850310954366,76.62092700278423,64.2692318879949,76.61671968118146,64.27166662219123
68,3,4,0-1-3-8,3-8,adjust,-0.037921899860583023,0.046565436948189376,0.00040212418390968155,0.018960949930291512,-0.023282718474094688,-50.01121891417915,86.57803566444207,-49.98551033709609,86.6147735128628
68,3,5,0-1-3-8,3-8,adjust,-0.06568035583745252,0.027228420007296132,0.00021169107942669115,0.03284017791872626,-0.013614210003648066,-93.93349612725832,34.1682900412986,-93.95623384333277,34.20184220425268
68,3,6,0-1-3-8,3-8,adjust,-0.0696626082896731,-0.0010231635930722054,4.424440359188506e-05,0.03483130414483655,0.0005115817965361027,-93.90539571984509,-34.17127668109796,-93.93782206041719,-34.184026134859266
68,3,7,0-1-3-8,3-8,adjust,-0.04601780674404304,-0.0310311086569264,0.0001461169277364275,0.02300890337202152,0.0155155543284632,-50.00923678776855,-86.50722539523707,-49.99731916755328,-86.54068760133606
68,3,9,0-1-3-8,1-8,adjust,0.015388169524986166,0.024182787996973088,0.0007126604396154036,-0.007694084762493083,-0.012091393998486544,76.53584044147856,-64.31833939893103,76.51637605683017,-64.32953838859989
69,3,2,0-1-3-9,1-3,adjust,0.0016585181206432062,-0.002618206444080904,0.0011431373588450498,-0.0008292590603216031,0.001309103222040452,76.61671968118146,64.27166662219123,76.61461586362974,64.27288418928065
