slot,receiver_id,pair,radial_bias_m,angular_bias_rad,fitted_residual_rad,consistency_rad,geometry_sigma_min,score,success,nfev
33,4,1-7,0.12097322933186863,-0.008580766400835996,3.8459253727671276e-16,0.010178730612393688,0.007071067811865476,0.0006325465794860367,True,4
33,4,2-7,0.787527840708379,-0.00476783088758421,5.978733960281817e-16,0.00663540542629166,0.006845687652806598,0.0008965715990973109,True,4
33,5,1-2,4.272718607958201,-0.015274322865844564,1.266153263119412e-15,0.04739129653246993,0.0022815779239972267,4.714851817343471e-05,True,5
33,5,1-7,0.15147029094227782,-0.007841121753877595,7.870063977598499e-16,0.014085233068326212,0.006019996690288541,0.00039906554065302836,True,4
33,5,2-7,1.075061488792144,0.003153682551801088,5.269759866835341e-15,0.010903179925314888,0.006845687652806598,0.0005751141876170121,True,4
33,6,1-2,5.832991345763993,0.010136464928639465,1.319485001705613e-15,0.12313344870750861,0.002159555653106554,1.7397048705180513e-05,True,5
33,6,1-7,0.21048296265615937,0.0002174166329142857,6.280369834735101e-16,0.01666770803379034,0.005777158104439238,0.0003269896748004974,True,4
33,6,2-7,0.8515521153313204,0.018419383104888915,2.7400306496985043e-14,0.014719960511724155,0.006218192675908028,0.00039556032416687166,True,4
33,8,1-2,3.8294671681908876,0.04642679233229014,3.1401849173675503e-16,0.12839367368883037,0.00271676659477148,2.099613155203274e-05,True,5
33,8,1-7,-0.13071089330964963,-0.0020720141508859037,5.087681048627601e-16,0.0215409873872442,0.006879094501123397,0.000305181595772341,True,4
33,8,2-7,-0.8924749590589512,0.018269164802223736,1.958686409106719e-14,0.02569474507335451,0.006569541801853659,0.00024609869035277206,True,4
33,9,1-2,1.6159806018037308,0.04753376870294876,4.002966042486721e-16,0.06138621932591661,0.003762436596528555,6.0308777117474015e-05,True,5
33,9,1-7,-0.13118600614157383,-0.003572027898696275,5.978733960281817e-16,0.025542882303647825,0.006879094501123395,0.0002591690842926275,True,4
33,9,2-7,-1.3593374277042078,0.010987510191533923,4.965068306494546e-16,0.042629097734760306,0.007071067811865475,0.0001620722907187648,True,4
34,3,1-2,0.18985874344876325,-0.003573454748330324,5.978733960281817e-16,0.0005751468469439455,0.0037624365965285584,0.0023886259264197045,True,4
34,3,1-8,0.12457965717066737,-0.0027927059532383003,8.005932084973442e-16,0.0008869399313857657,0.004615311732486024,0.0024459240359053433,True,4
34,3,2-8,0.16428981181035565,-0.0028632554315067183,1.023951298512e-15,0.0003494391027342886,0.0057771581044392326,0.004281155105653393,True,4
34,4,1-2,1.645272948448479,-0.017397132085255146,6.955500731396557e-14,0.012528836908531488,0.0027167665947714793,0.00020081301985821454,True,4
34,4,1-8,-0.2810953967202488,-0.006148751290960841,8.308148362110449e-16,0.010324276341536773,0.004468205281232853,0.00039456872531834475,True,4
34,4,2-8,0.5893665490619836,-0.004639215160613986,6.4796043696850615e-16,0.005678694361557014,0.006019996690288537,0.0009013732871113279,True,4
34,5,1-2,3.728754302796068,-0.01689169986923148,4.002966042486721e-16,0.026159076714644746,0.0022815779239972267,8.400793399456588e-05,True,5
34,5,1-8,-0.3594922850205411,-0.009465392803617136,7.301351988545593e-16,0.014049629376018839,0.004468205281232857,0.00029689802782471283,True,4
34,5,2-8,1.050302046313489,-0.0013862170891142213,4.757146962048553e-15,0.00916388798087296,0.007071067811865476,0.0006957050122130678,True,4
34,6,1-2,5.386444866924933,0.0006476237283078957,6.661338147750939e-16,0.04749073728960805,0.002159555653106554,4.4535426223955645e-05,True,5
34,6,1-8,-0.1557606322247983,-0.008886218225774024,2.1066829291200766e-15,0.016495135879148474,0.004615311732486027,0.0002638054236541697,True,4
34,6,2-8,1.2398175820245017,0.007755283005827859,3.909597218465715e-15,0.012255829158694729,0.006019996690288534,0.00045413958027211855,True,4
34,7,1-2,5.537853042907429,0.031939413337974655,1.0235750533041806e-15,0.10525936926025542,0.0022815779239972285,2.1471781169800485e-05,True,5
34,7,1-8,0.074810055815327,0.00010448286274495497,2.482534153247273e-16,0.018684845878397742,0.0051058510430088385,0.00025937978252662,True,4
34,7,2-8,0.8868205968363438,0.023210655000969325,1.0064825399744456e-13,0.015850850590114093,0.005777158104439252,0.0003428407410975766,True,4
34,9,1-2,1.6700723175662928,0.04924236751152434,5.978733960281817e-16,0.08061679425405256,0.003762436596528555,4.6098803939995926e-05,True,5
34,9,1-8,-0.029490581287995542,-0.000801670547433945,3.0352774662046785e-14,0.025061246481836025,0.007071067811865477,0.00027132500422778386,True,3
34,9,2-8,-0.7721940547022773,0.019068594745805686,1.7659178253678205e-15,0.03551306029132479,0.0068790945011233985,0.00018840092959170054,True,4
35,3,1-2,0.11503744928055895,-0.0022285820421685475,8.005932084973442e-16,0.0008279585907533251,0.0037624365965285584,0.0020582723348114853,True,4
35,3,1-9,-0.040385379283316584,-0.0003737285222990069,9.205382591739018e-14,0.0021004485158978422,0.002716766594771482,0.0008762495428777498,True,3
35,3,2-9,0.07124847690201039,-0.0010187319943608534,1.6470772829879997e-12,0.000594312606491377,0.005105851043008832,0.003202540720194981,True,3
35,4,1-2,1.3667191379133092,-0.01515300475742438,2.1866884600434737e-14,0.007140878671924087,0.0027167665947714793,0.0003337190866313912,True,4
35,4,1-9,-0.6876345948512014,-0.003179720592524994,7.021666937153402e-16,0.011002548443286544,0.0022815779239972233,0.00019009112396237748,True,4
35,4,2-9,0.5591441598781294,-0.005406425325745733,6.849500233248632e-16,0.004339681998882817,0.004615311732486024,0.0008643420588438885,True,4
35,5,1-2,3.2037154210005294,-0.01620297652744487,1.169340367603588e-12,0.012691055572056126,0.0022815779239972267,0.00016664733496911654,True,4
35,5,1-9,-0.9970280348655902,-0.008568126649856251,1.8060329326494084e-15,0.01450975527160419,0.0021595556531065594,0.00013923853828050727,True,4
35,5,2-9,1.2255627884195874,-0.0047273578190416285,6.2343249050470514e-15,0.006780490828138825,0.004468205281232854,0.0005742832142508541,True,4
35,6,1-2,4.746805414135176,-0.003345769206912741,2.0807427796300308e-15,0.01906964944401479,0.002159555653106554,0.00010760305799713812,True,5
35,6,1-9,-0.8607747875112636,-0.012908493637099719,1.5817658785272984e-14,0.016801299393213166,0.00228157792399723,0.0001281691787548438,True,4
35,6,2-9,1.7259270972325849,0.0019096480826301767,1.6847814786099636e-13,0.008934944764854182,0.004468205281232849,0.00044974636366772294,True,4
35,7,1-2,5.102237092805227,0.01999361077212374,8.005932084973442e-16,0.029101541885615128,0.0022815779239972285,7.579604834420608e-05,True,5
35,7,1-9,-0.4102984183275796,-0.011737942913037031,6.454254602501303e-14,0.018831676094792242,0.0027167665947714784,0.00013699127505843522,True,4
35,7,2-9,1.7320269640770318,0.013857740826689207,2.505392359441307e-14,0.01141492605025035,0.004615311732486039,0.0003717550723866753,True,4
35,8,1-2,3.890142336854615,0.047464760936385755,5.551115123125783e-16,0.05655106719018927,0.00271676659477148,4.7206189692249655e-05,True,5
35,8,1-9,-0.0011830508902744127,-0.0002726934483026575,4.8256530545711e-14,0.021196806641241458,0.0037624365965285757,0.0001695035082000491,True,3
35,8,2-9,1.0753722501996035,0.030605743405242886,6.367939641342989e-13,0.015340544748764954,0.0051058510430088385,0.0003124651669519614,True,4
36,2,1-3,0.6921708535609843,-0.019088959003850766,7.381395240603112e-13,0.008496497245895856,0.007071067811865474,0.0007445974688110828,True,4
36,2,1-4,0.9338524888484124,-0.026175324064174017,9.949859627392e-13,0.01144598017815974,0.006879094501123395,0.0005527161704141921,True,4
36,2,3-4,0.03647270162696886,-0.03654399070204123,1.1102230246251565e-16,0.031109511628969678,0.0037624365965285614,0.00011717514236915504,True,5
36,5,1-3,-1.3852944375704168,-0.006611709137556865,3.5112722953353147e-15,0.01921523579855497,0.004615311732486027,0.0002283085776726849,True,4
36,5,1-4,-0.5374996045555679,-0.008146008569313953,4.965068306494546e-16,0.007556513945855144,0.005777158104439241,0.0006751766129286507,True,4
36,5,3-4,0.012562073135088407,-0.02350113980816891,3.510833468576701e-16,0.012434822463271019,0.0037624365965285506,0.0002800510841743195,True,5
36,6,1-3,-1.4838203140715764,-0.01345421251969834,1.6091054089879258e-15,0.00820869663679502,0.0044682052812328515,0.0004852158190746915,True,4
36,6,1-4,-0.8040534670359197,-0.012294223755102847,1.4602703977091186e-15,0.004501668336931672,0.006019996690288535,0.001094212940805141,True,4
36,6,3-4,0.02927531569936219,-0.022393035610436613,4.965068306494546e-16,0.009976113744493698,0.002716766594771478,0.0002475162573943239,True,5
36,7,1-3,-1.0757351693018145,-0.017526776117548853,6.335327934766281e-16,0.0038626240380393744,0.004468205281232849,0.0009188876718164795,True,4
36,7,1-4,-0.6929344886489957,-0.01535190036731808,3.1401849173675503e-16,0.00251029375466907,0.007071067811865474,0.002014380649044026,True,4
36,7,3-4,0.0232130463000141,-0.019574998115504533,7.960088908852737e-13,0.00718610638407383,0.002281577923997231,0.00027871344653375977,True,4
36,8,1-3,-0.41589372289461113,-0.014133276907495154,2.687565378447544e-15,0.0010165298856417136,0.004615311732486021,0.002288739564609679,True,4
36,8,1-4,-0.32964123753615887,-0.013120189102405071,1.3440693017233997e-15,0.0007521030311835994,0.006019996690288538,0.003435869114513115,True,4
36,8,3-4,-0.08389859404350838,-0.013570877817930444,1.3608726004012153e-15,0.0028986321822474163,0.002159555653106565,0.000553926493230162,True,4
36,9,1-3,0.04288258536006072,0.0011843514221273593,1.2042407009562676e-12,0.0015140383097836394,0.005105851043008833,0.0020309360534160863,True,3
36,9,1-4,-0.025069420101648438,-0.0006838898929875581,4.3574671178023383e-13,0.0012780203792088962,0.005777158104439245,0.0025360432053928854,True,3
36,9,3-4,-0.3924828286202827,-0.001330485335257002,1.023951298512e-15,0.008181711128852007,0.0022815779239972267,0.00024849158201326396,True,4
37,2,1-3,0.34560836011882495,-0.00956114254445808,3.052608629176561e-15,0.004988891197735277,0.007071067811865474,0.0011806973241623468,True,4
37,2,1-5,0.5150301803404366,-0.014374953953655038,4.249413978253322e-15,0.008035123027488203,0.006569541801853661,0.0007271114938741479,True,4
37,2,3-5,0.0762637976918402,-0.01686020106408009,1.30309161243234e-13,0.01279138252895144,0.005105851043008838,0.00037022039177656224,True,4
37,4,1-3,-0.8061916231593044,-0.0014117700761642124,6.2695661566782855e-15,0.026078104492023992,0.005105851043008837,0.0001885601351642909,True,4
37,4,1-5,0.09824368949889623,-0.006664073469657945,5.438959822042073e-16,0.017113890830684417,0.006569541801853663,0.00036267977229525127,True,4
37,4,3-5,-0.26093488075352766,-0.01633429920399811,0.0,0.01020055950617094,0.0070710678118654745,0.0006313138024908198,True,4
37,6,1-3,-1.0813309988726603,-0.007302622199966726,1.280672456422863e-15,0.027614253550536316,0.0044682052812328515,0.00015615313093320598,True,4
37,6,1-5,-0.006835424140918844,-0.0054383466801378975,1.3417746874990556e-15,0.007062079855328875,0.006218192675908022,0.0007712888965988002,True,4
37,6,3-5,0.359876743545091,-0.01574454367531121,1.0183838035498939e-14,0.009459040828642322,0.005105851043008833,0.00048817584008529195,True,4
37,7,1-3,-0.7291259141157932,-0.009843485414585608,4.440892098500626e-16,0.012293659628093045,0.004468205281232849,0.00033611551718913733,True,4
37,7,1-5,0.06828348250881162,-0.005274661587194661,9.155133597044475e-16,0.005212226764521974,0.006845687652806597,0.0011019700201387234,True,4
37,7,3-5,0.6577662042435979,-0.012368874221051625,2.2902975344991915e-15,0.009035937124968705,0.004615311732486037,0.00045987850212846255,True,4
37,8,1-3,-0.25155457344112686,-0.007568808960193701,1.4349927862323324e-15,0.006250498234816141,0.004615311732486021,0.0006365509766382362,True,4
37,8,1-5,0.15693309701557934,-0.0027264677554206555,3.3306690738754696e-16,0.003579933293093641,0.0068456876528065974,0.0014947133974919733,True,4
37,8,3-5,0.7070219163934363,-0.005913703315804826,7.855367300016406e-16,0.00837411817877608,0.004468205281232857,0.00047665339779365165,True,4
37,9,1-3,0.05535191476039583,0.001526142320741853,4.002966042486721e-16,0.002293423516121547,0.005105851043008833,0.001550317175430163,True,4
37,9,1-5,0.1453703598748092,0.0040183650455886625,7.776515945702112e-16,0.0017058010908620868,0.006218192675908026,0.002298096743662287,True,4
37,9,3-5,0.4072622785124328,0.003562305761565604,6.758924343478424e-16,0.006641229336516041,0.004468205281232852,0.0005847495323664891,True,4
38,2,1-3,0.17257528576700254,-0.0047886714035986185,4.965068306494546e-16,0.001327959755192758,0.007071067811865474,0.0030374527721506854,True,4
38,2,1-6,0.12060231249348571,-0.0033446063821848592,1.3232745389513375e-15,0.002469907903660197,0.006218192675908032,0.001792033923825135,True,4
38,2,3-6,0.2321993882070672,-0.0031498648629904296,1.304512053934559e-15,0.00283145035557715,0.0057771581044392456,0.0015078253841994528,True,4
38,4,1-3,-0.6753469919513794,0.006753947928627402,1.7123728088853166e-14,0.008283007491190875,0.005105851043008837,0.0005500212132602545,True,4
38,4,1-6,-0.13816723870875378,0.003666960285758525,4.965068306494546e-16,0.01001070655661373,0.0068456876528065974,0.000621730096757019,True,4
38,4,3-6,-0.43044901519612433,0.00017898086009380515,0.0,0.00448872951806441,0.006879094501123393,0.001253312716263944,True,4
38,5,1-3,-1.116377730269026,-0.002537203993425332,2.7365646339444146e-15,0.02267098188517141,0.004615311732486027,0.0001949776209062654,True,4
38,5,1-6,-0.22450137399482759,-0.004130327009748429,8.087309868639295e-16,0.00790731448692949,0.006218192675908033,0.0006980995994957347,True,4
38,5,3-6,-0.4584150904028686,-0.010416680948082558,2.482534153247273e-16,0.005819802445207046,0.006879094501123393,0.0010086941016829625,True,4
38,7,1-3,-0.7632988016195219,-0.007203641105020755,0.0,0.02902016368488668,0.004468205281232849,0.0001488401371869374,True,4
38,7,1-6,0.2355025658466164,-0.0014607926557172399,2.220446049250313e-16,0.006528894849959724,0.006569541801853661,0.0008725771753723995,True,4
38,7,3-6,0.5229395769222908,-0.009528495468607607,6.497413668604471e-16,0.008391953185306698,0.005777158104439249,0.0006151178557275352,True,4
38,8,1-3,-0.33008155514859333,-0.006204519234624022,6.473657049138938e-16,0.014218199874862942,0.004615311732486021,0.00030327579940052455,True,4
38,8,1-6,0.35881472196638287,0.001988154787082578,2.482534153247273e-16,0.006049216160900643,0.007071067811865475,0.0010030998696118917,True,4
38,8,3-6,0.8703384769919243,-0.004122523309082649,2.220446049250313e-16,0.010494201423740024,0.00601999669028854,0.0005237420563950526,True,4
38,9,1-3,-0.016952153652748228,-0.00048215546549457285,1.458535612691771e-13,0.008392001780874736,0.005105851043008833,0.0005436382106960476,True,3
38,9,1-6,0.27261910276565926,0.007552010189622705,2.220446049250313e-16,0.00549993463709513,0.006569541801853662,0.0010107089022651527,True,4
38,9,3-6,0.825637227190592,0.004386962123346171,8.308148362110449e-16,0.0158841196063365,0.007071067811865472,0.00041879991238700696,True,4
39,2,1-3,0.0861754660895767,-0.0023983301799296555,2.220446049250313e-16,0.007037996548652351,0.007071067811865474,0.0008797052560380866,True,4
39,2,1-7,-0.23147460791935562,0.006282521923723237,8.955206467987463e-16,0.015128176916408413,0.005777158104439227,0.0003582027983932696,True,4
39,2,3-7,0.3620217314574477,0.005253993831119286,4.440892098500626e-16,0.013098353844412535,0.006218192675908016,0.00044105806568136413,True,4
39,4,1-3,-0.46062974767780146,0.006667415511983402,1.041481514324134e-15,0.0012338234631977618,0.005105851043008837,0.002285700337169756,True,4
39,4,1-7,-0.5833654150049896,0.0073715332394217155,0.0,0.0022805940314209877,0.007071067811865476,0.00215542299478081,True,4
39,4,3-7,-0.5042079618104832,0.007833399589316021,2.220446049250313e-16,0.000795897266852457,0.006569541801853661,0.003658083300815773,True,4
39,5,1-3,-0.8868668703505157,0.0026728257241263693,1.319485001705613e-15,0.003447457696563644,0.004615311732486027,0.001037741569987743,True,4
39,5,1-7,-0.5985898804685671,0.0021662873516157402,4.965068306494546e-16,0.002547463288623178,0.006019996690288541,0.0016969863252975308,True,4
39,5,3-7,-0.7211931910281595,0.0007050721240418125,2.7194799110210365e-16,0.0014574382008425732,0.007071067811865475,0.0028774142964982973,True,4
39,6,1-3,-1.0777606743550117,-0.00458136032744996,1.023951298512e-15,0.01514544317765312,0.0044682052812328515,0.0002767471435790184,True,4
39,6,1-7,-0.39730672742492984,-0.003391260336685221,1.023951298512e-15,0.004479049444097861,0.005777158104439238,0.0010544088282799684,True,4
39,6,3-7,-0.5552062650811892,-0.007627866508275487,3.8459253727671276e-16,0.0034396603097549094,0.0065695418018536615,0.0014797397421192188,True,4
39,8,1-3,-0.5093602031709965,-0.007199048012619935,1.3869458635628036e-15,0.026918829166460805,0.004615311732486021,0.0001653117938781776,True,4
39,8,1-7,0.2763480563350063,0.0021384445654704706,2.220446049250313e-16,0.006899064967750065,0.006879094501123397,0.0008708745312526285,True,4
39,8,3-7,0.5453783074403885,-0.005373583019675977,6.38378239159465e-16,0.009234124668643052,0.006218192675908028,0.0006075939933544412,True,4
39,9,1-3,-0.15254957555161622,-0.004256540317665214,5.978733960281817e-16,0.014837174026857662,0.005105851043008833,0.00032239659893551806,True,4
39,9,1-7,0.28143409246621753,0.007725535503428135,4.440892098500626e-16,0.00819944302634343,0.006879094501123395,0.0007477729337987628,True,4
39,9,3-7,0.8192423317769326,0.0013384268269387217,1.8209011484034673e-15,0.01821629839508413,0.006845687652806594,0.00035624382553082345,True,4
40,2,1-3,0.043032186890068054,-0.001201148972640974,4.440892098500626e-16,0.011519083497366552,0.007071067811865474,0.0005648231209060077,True,4
40,2,1-8,-0.5829767124928944,0.01566355384982846,6.274331889407789e-14,0.029884991143963008,0.005105851043008836,0.00016531819676454272,True,4
40,2,3-8,0.4392263650445105,0.009847053590682768,5.438959822042073e-16,0.018812674068082933,0.006569541801853658,0.00033158279287684884,True,4
40,4,1-3,-0.20944230375208495,0.002755723698828322,3.3306690738754696e-16,0.007279939742125665,0.005105851043008837,0.000616653164398276,True,4
40,4,1-8,-1.3185478434235351,0.009131622958463446,3.3306690738754696e-16,0.02064605262003952,0.004468205281232853,0.00020642125193284758,True,4
40,4,3-8,-0.5019300313371261,0.010619703540836765,1.1226435567921847e-15,0.005370177964745759,0.006218192675908026,0.0009761411235794574,True,4
40,5,1-3,-0.5265669538815059,0.0023209075001225416,0.0,0.005033802568930166,0.004615311732486027,0.0007649093054936254,True,4
40,5,1-8,-1.29009684805577,0.0036613474904525125,1.617461973727859e-15,0.006754412954539314,0.004468205281232857,0.0005762145126172624,True,4
40,5,3-8,-0.8540985692937577,0.006201967212674201,3.1401849173675503e-16,0.0028757417755201037,0.006845687652806596,0.0017662909577839305,True,4
40,6,1-3,-0.7998610029483083,-0.0007646487049759042,1.5433697402820017e-15,0.001611639777686575,0.0044682052812328515,0.00171088115574302,True,4
40,6,1-8,-0.9818166053916954,-0.0010860046983740186,1.4780984165179532e-15,0.0011988758493826491,0.004615311732486027,0.0020989414812945494,True,4
40,6,3-8,-0.9040188784338203,-0.00016125882881801238,3.1401849173675503e-16,0.0006850551528887508,0.006845687652806597,0.004062589667211063,True,4
40,7,1-3,-0.8811140171189255,-0.0064725552009442635,9.489809492268385e-16,0.00692884583728086,0.004468205281232849,0.0005635379187502511,True,4
40,7,1-8,-0.5092206859308279,-0.0043338165680986244,1.7342238036525468e-15,0.0024397734778781556,0.0051058510430088385,0.001484356768213241,True,4
40,7,3-8,-0.607602024650754,-0.006966088514635598,1.4155343563970746e-15,0.0017966548982583153,0.006218192675908033,0.0022234393953220913,True,4
40,9,1-3,-0.2925393407597983,-0.008117682821056842,6.377745716588144e-16,0.023841000212433915,0.005105851043008833,0.00020554128253069096,True,4
40,9,1-8,0.20818634444951728,0.005594999094394744,5.438959822042073e-16,0.009377812482573036,0.007071067811865477,0.0006813639987945034,True,4
40,9,3-8,0.5318619919049545,-0.003391471996882557,4.440892098500626e-16,0.015345692664892852,0.006569541801853656,0.00040191272016044114,True,4
41,2,1-3,0.021488448508464746,-0.0006015632869739261,7.628673555263261e-13,0.015161615608179751,0.007071067811865474,0.0004375223358416376,True,3
41,2,1-9,-1.164466568596534,0.030693150079407854,7.108895957933346e-16,0.05686886577823939,0.0037624365965285666,6.50165947773486e-05,True,5
41,2,3-9,0.46266088671126165,0.011725787500181944,2.198129442157285e-15,0.02094984000237796,0.006879094501123394,0.00031340066717471015,True,4
41,4,1-3,0.040487361470635565,-0.0025484960708785044,3.1401849173675503e-16,0.011688222061082259,0.005105851043008837,0.0004024087077313751,True,4
41,4,1-9,-3.290693688235098,0.016632758226915765,6.810865929855947e-14,0.06189782963816765,0.0022815779239972233,3.6274350595600144e-05,True,4
41,4,3-9,-0.491469668011978,0.011858446982175155,3.631740441047728e-15,0.009844003185572011,0.005777158104439234,0.0005327514208153097,True,4
41,5,1-3,-0.10011737503390045,-0.0007799642556206478,6.198226057277761e-13,0.010477627611963474,0.004615311732486027,0.00040211373713461046,True,3
41,5,1-9,-3.469607526343321,0.005174698699994553,6.688190742448276e-14,0.030053911126042613,0.0021595556531065594,6.954214702107201e-05,True,4
41,5,3-9,-0.9845105001386484,0.009700709580008501,6.866350197783356e-16,0.007761833010665929,0.006019996690288536,0.0006870704660726006,True,4
41,6,1-3,-0.34770892166702655,-0.0006842180032137524,9.554531875709819e-16,0.009109610308911208,0.0044682052812328515,0.00044197601536572693,True,4
41,6,1-9,-2.933514473088198,-0.00524044154757038,6.616866456255982e-13,0.017178610083509255,0.00228157792399723,0.00012550893129431088,True,4
41,6,3-9,-1.2513931383547292,0.004535552872167058,6.661338147750939e-16,0.0059380939312333346,0.007071067811865476,0.0010191657654033094,True,4
41,7,1-3,-0.5771777455979147,-0.0029861709826938176,7.631521572941402e-16,0.007032253359648351,0.004468205281232849,0.0005562829110545469,True,4
41,7,1-9,-1.8986613380045978,-0.010587695915222824,2.8315317494958604e-12,0.008709280118186537,0.0027167665947714784,0.0002798113311905256,True,4
41,7,3-9,-1.1658456859492237,-0.00193628887784446,6.4796043696850615e-16,0.0038752402335513465,0.00601999669028854,0.001234810266140116,True,4
41,8,1-3,-0.6474161383864371,-0.008268832271017615,1.4220500840710913e-15,0.00187521411078458,0.004615311732486021,0.0016052062749603744,True,4
41,8,1-9,-0.790458940757016,-0.00995547176982065,4.1540741810552243e-16,0.0012519441168735532,0.0037624365965285757,0.0016707504277468873,True,5
41,8,3-9,-0.7322241273848111,-0.008415216918014915,8.977073143344759e-15,0.0007460953868842852,0.005777158104439235,0.00330861541003664,True,4
42,2,1-4,-0.24896922199205698,0.0067710553158572325,2.220446049250313e-16,0.002203118094214663,0.006879094501123395,0.0021476243768683164,True,4
42,2,1-5,-0.1716729697368601,0.004680230041446739,2.220446049250313e-16,0.0026194627669161087,0.006569541801853661,0.0018150599204674533,True,4
42,2,4-5,-0.6615626407088828,0.001837264624094005,2.1391609448248796e-15,0.014151297572088646,0.002716766594771478,0.0001793091701780209,True,4
42,3,1-4,-0.37135939726282097,0.0036463246286627497,2.220446049250313e-16,0.00035829816751619694,0.006879094501123399,0.005064495164344224,True,4
42,3,1-5,-0.3540647561931422,0.003441107847198728,3.1401849173675503e-16,0.0005957906655422078,0.007071067811865475,0.00443107480482906,True,4
42,3,4-5,-0.3982382210402024,0.002913393581823038,3.3306690738754696e-16,0.0009152435984974372,0.0037624365965285497,0.0019644689581420805,True,4
42,6,1-4,0.5242935274547919,-0.0025242206248713194,1.30066785273941e-15,0.012280319004824144,0.006019996690288535,0.0004533021148137888,True,4
42,6,1-5,0.03946606466120677,-0.003370580693171052,8.005932084973442e-16,0.005735191978351406,0.006218192675908022,0.0009232391141774208,True,4
42,6,4-5,-0.39156810017490906,0.008359884896929315,4.829470157119431e-15,0.010832308279125298,0.003762436596528568,0.00031797993322793186,True,4
42,7,1-4,0.4512147408331287,0.0005490421615340924,3.8459253727671276e-16,0.007563342560540843,0.007071067811865474,0.0008257368850860125,True,4
42,7,1-5,-0.043499384750237104,-0.002302361036544376,6.753223014464259e-16,0.004937077747916079,0.006845687652806597,0.0011530399202216008,True,4
42,7,4-5,-0.9742208592641971,0.00874189164097691,1.5433697402820017e-15,0.014292108016548394,0.002716766594771482,0.0001776580829687788,True,4
42,8,1-4,0.1772764863699577,0.0014032271632438745,8.459761032879693e-16,0.005716431609768348,0.006019996690288538,0.0008963087901517648,True,4
42,8,1-5,-0.19590780826783924,-0.003040434473377256,2.482534153247273e-16,0.004419796667619382,0.0068456876528065974,0.0012630893874130394,True,4
42,8,4-5,-1.4605832547123123,0.0042761784886269,7.447602459741819e-16,0.019569812546783326,0.002281577923997224,0.00011091875138910848,True,4
42,9,1-4,-0.10820677923351141,-0.0031521258501809746,7.021666937153402e-16,0.004523921119888548,0.005777158104439245,0.001045843700345201,True,4
42,9,1-5,-0.2890319645236521,-0.008046166536720394,1.3440693017233997e-15,0.003970555303914709,0.006218192675908026,0.001251005631304555,True,4
42,9,4-5,-1.5769946549496026,-0.005718907293219889,1.304512053934559e-15,0.03269490323445367,0.0021595556531065563,6.409146327205861e-05,True,4
43,2,1-4,-0.12268341275577474,0.0034120378604478403,4.965068306494546e-16,0.006029500147673296,0.006879094501123395,0.0009786036498484628,True,4
43,2,1-6,0.11550052294201657,-0.0031299335354809917,6.758924343478424e-16,0.008124491293159338,0.006218192675908032,0.0006814837645326959,True,4
43,2,4-6,-0.8080447855594328,-0.004742365203859706,1.3922125900994124e-15,0.023603487302302793,0.004615311732486031,0.00018758770558733172,True,4
43,3,1-4,-0.1854581221336598,0.0018313158522143163,0.0,0.004278541474578748,0.006879094501123399,0.0013032188028175686,True,4
43,3,1-6,0.09373665208075556,-0.0014951122985302032,4.577566798522237e-16,0.009534371285126289,0.006845687652806599,0.0006498430202922671,True,4
43,3,4-6,-0.416040223264449,-0.004429832883777273,7.021666937153402e-16,0.007832257183227881,0.005105851043008836,0.000578091300681852,True,4
43,5,1-4,0.3461369578367431,-0.005549609244003368,8.087309868639295e-16,0.005058749219050034,0.005777158104439241,0.0009535232265885162,True,4
43,5,1-6,0.1443658852187586,-0.005188673051926456,1.4835608313937561e-15,0.004520142899004969,0.006218192675908033,0.0011264550193127955,True,4
43,5,4-6,0.23953941311968652,-0.0025732869287901005,6.661338147750939e-16,0.0024094515999978734,0.007071067811865477,0.0020739604609345055,True,4
43,7,1-4,0.4731700927733544,0.0017057259537821845,6.661338147750939e-16,0.018796229128964406,0.007071067811865474,0.0003571926636027667,True,4
43,7,1-6,-0.18103769810337295,-0.0020687148470532337,3.1401849173675503e-16,0.006532554126824988,0.006569541801853661,0.000872153281774393,True,4
43,7,4-6,-0.5345951342817975,0.007493794588495036,3.5335801979651357e-15,0.01008090980888532,0.005105851043008838,0.0004607790453194257,True,4
43,8,1-4,0.274853504299836,0.0029310629045742513,1.2959208739370123e-15,0.01202233936479497,0.006019996690288538,0.00046228227675921266,True,4
43,8,1-6,-0.3074739635044477,-0.004004849142727985,4.710277376051325e-16,0.006897975473768545,0.007071067811865475,0.0008953013130200937,True,4
43,8,4-6,-1.0912032694881606,0.005315479707733631,9.678699938266253e-16,0.016291371172637698,0.004615311732486029,0.00026691415541350556,True,4
43,9,1-4,0.032805901584427095,0.0008777365115218201,4.759682144147137e-13,0.009357721970201682,0.005777158104439245,0.000557763388615726,True,3
43,9,1-6,-0.29425684260421175,-0.008021257342352579,3.1401849173675503e-16,0.007217081940381357,0.006569541801853662,0.0007994981490410656,True,4
43,9,4-6,-1.3906984660809703,-0.0016377712401220471,8.005932084973442e-16,0.03183601145722655,0.004468205281232857,0.00013607637112239752,True,4
44,2,1-4,-0.06043215597509548,0.0017192945323725541,2.220446049250313e-16,0.005979955689228514,0.006879094501123395,0.0009855498813179046,True,4
44,2,1-7,0.20674963004880423,-0.0056620289825092705,1.3440693017233997e-15,0.009136826992593225,0.005777158104439227,0.0005699177966300974,True,4
44,2,4-7,-0.5648565487886655,-0.004280497588982532,1.3847223016301615e-15,0.01732965037643903,0.006019996690288532,0.000328429433549188,True,4
