case_id,suite,sample,receiver_id,true_emitter_id,true_x_m,true_y_m,true_displacement_m,alpha_01_deg,alpha_0U_deg,alpha_1U_deg,status,selected_emitter_id,identity_correct,estimate_x_m,estimate_y_m,position_error_m,position_correct,selected_residual_norm_rad,selected_distance_m,distance_margin_m,identity_margin_m,continuum_distance_bound_m,consistent_id_count,position_candidate_count
dr-5_da-1_k03_q09,fixed_offsets,dr-5_da-1,3,9,18.12685456077177,93.25458242752808,5.281457377331224,52.28161372937172,31.365313522437454,20.916300206934284,selected,9,True,18.126854560771683,93.25458242752802,1.0247593068766006e-13,True,7.550332863779066e-16,5.281457377331267,59.18206165619354,59.18206165619354,,3,5
dr-5_da+0_k03_q02,fixed_offsets,dr-5_da+0,3,2,16.49657687835839,93.55673653615976,5.000000000000001,51.750287421036596,74.02972341125526,22.279435990218662,selected,2,True,16.49657687835626,93.55673653610503,5.476736205429903e-11,True,1.0147890541140474e-12,5.000000000054265,187.03947457465983,187.03947457465983,,2,2
dr-5_da+0_k03_q04,fixed_offsets,dr-5_da+0,3,4,16.49657687835839,93.55673653615976,5.000000000000001,51.750287421036596,74.02972341125528,125.78001083229185,selected,4,True,16.496576878415162,93.55673653615139,5.738607425878896e-11,True,5.056171282453358e-13,4.999999999998385,33.332468043208934,33.332468043208934,,5,7
dr-5_da+0_k03_q05,fixed_offsets,dr-5_da+0,3,5,16.49657687835839,93.55673653615976,5.000000000000001,51.750287421036596,51.750287421036596,103.50057484207318,selected,5,True,16.49657687835304,93.55673653612934,3.089229733727168e-11,True,4.736880866768646e-13,5.0000000000308935,36.95668717295161,36.95668717295161,,7,11
dr-5_da+0_k03_q06,fixed_offsets,dr-5_da+0,3,6,16.49657687835839,93.55673653615976,5.000000000000001,51.750287421036596,30.848136346759915,82.5984237677965,selected,6,True,16.49657687834949,93.55673653612928,3.1754866548583466e-11,True,3.615344583479233e-13,5.000000000031566,54.428809231568025,54.428809231568025,,6,10
dr-5_da+0_k03_q07,fixed_offsets,dr-5_da+0,3,7,16.49657687835839,93.55673653615976,5.000000000000001,51.750287421036596,10.259044178761206,62.00933159979782,selected,7,True,16.496576878351604,93.55673653612945,3.106200044982604e-11,True,2.9282282364680994e-13,5.00000000003103,70.23389483128713,70.23389483128713,,7,9
dr-5_da+0_k03_q08,fixed_offsets,dr-5_da+0,3,8,16.49657687835839,93.55673653615976,5.000000000000001,51.750287421036596,10.259044178761206,41.49124324227539,selected,8,True,16.496576878354688,93.5567365361291,3.088965293630681e-11,True,2.6367690633036367e-13,5.000000000030845,71.74060631858706,71.74060631858706,,5,5
dr-5_da+0_k03_q09,fixed_offsets,dr-5_da+0,3,9,16.49657687835839,93.55673653615976,5.000000000000001,51.750287421036596,30.8481363467599,20.90215107427666,selected,9,True,16.496576878358233,93.55673653612784,3.1917962482665475e-11,True,2.786457644269065e-13,5.000000000031461,59.74446742943584,59.74446742943584,,3,5
dr-5_da+1_k03_q02,fixed_offsets,dr-5_da+1,3,2,14.861274178821938,93.83039235653808,5.281457377331225,51.21960499528109,73.42320388299702,22.203598887715916,selected,2,True,14.86127417882309,93.8303923565407,2.856947347925284e-12,True,4.2080821249054375e-14,5.281457377328377,187.0460053948587,187.0460053948587,,2,2
dr-5_da+1_k03_q04,fixed_offsets,dr-5_da+1,3,4,14.861274178821938,93.83039235653808,5.281457377331225,51.21960499528109,74.64144643567747,125.86105143095855,selected,4,True,14.861274178821937,93.83039235653808,1.7763568394002505e-15,True,4.440892098500626e-16,5.2814573773312254,33.69940048634031,33.69940048634031,,5,7
dr-5_da+1_k03_q05,fixed_offsets,dr-5_da+1,3,5,14.861274178821938,93.83039235653808,5.281457377331225,51.21960499528109,52.28161372937171,103.50121872465282,selected,5,True,14.861274178821924,93.8303923565381,2.0097183471152322e-14,True,3.3306690738754696e-16,5.281457377331218,34.025071291793964,34.025071291793964,,7,11
dr-5_da+1_k03_q06,fixed_offsets,dr-5_da+1,3,6,14.861274178821938,93.83039235653808,5.281457377331225,51.21960499528109,31.365313522437454,82.58491851771853,selected,6,True,14.861274179528229,93.83039235655784,7.065663046016847e-10,True,5.310375814829472e-12,5.2814573769790325,54.39636899388723,54.39636899388723,,6,10
dr-5_da+1_k03_q07,fixed_offsets,dr-5_da+1,3,7,14.861274178821938,93.83039235653808,5.281457377331225,51.21960499528109,10.772283720846913,61.991888716128,selected,7,True,14.861274179138851,93.83039235642906,3.351421628817643e-10,True,2.8371927376162608e-12,5.281457377276999,68.80633940395236,68.80633940395236,,7,9
dr-5_da+1_k03_q08,fixed_offsets,dr-5_da+1,3,8,14.861274178821938,93.83039235653808,5.281457377331225,51.21960499528109,9.74584529208038,41.47375970320075,selected,8,True,14.861274178946724,93.83039235643864,1.5956579290427726e-10,True,1.5649504811982917e-12,5.281457377359638,72.1736118474927,72.1736118474927,,7,7
dr-5_da+1_k03_q09,fixed_offsets,dr-5_da+1,3,9,14.861274178821938,93.83039235653808,5.281457377331225,51.21960499528109,30.331131246142775,20.888473749138342,selected,9,True,14.861274178851454,93.8303923564883,5.787315056354609e-11,True,6.028082867255551e-13,5.281457377361066,59.77980324068173,59.77980324068173,,3,5
dr+0_da-1_k03_q02,fixed_offsets,dr+0_da-1,3,2,19.080899537654492,98.1627183447664,1.7453070996747904,50.5,70.49999999999999,19.999999999999993,selected,2,True,19.080899537654464,98.1627183447664,2.842170943040401e-14,True,3.510833468576701e-16,1.7453070996747624,194.90567441311617,194.90567441311617,,2,2
dr+0_da-1_k03_q04,fixed_offsets,dr+0_da-1,3,4,19.080899537654492,98.1627183447664,1.7453070996747904,50.5,69.49999999999999,119.99999999999999,selected,4,True,19.08089953765448,98.1627183447664,1.0658141036401503e-14,True,2.220446049250313e-16,1.74530709967478,31.099189734188517,31.099189734188517,,7,9
dr+0_da-1_k03_q05,fixed_offsets,dr+0_da-1,3,5,19.080899537654492,98.1627183447664,1.7453070996747904,50.5,49.500000000000014,100.0,selected,5,True,19.080899537654464,98.16271834476639,3.1776437161565096e-14,True,3.1401849173675503e-16,1.745307099674765,42.26021960293359,42.26021960293359,,6,10
dr+0_da-1_k03_q06,fixed_offsets,dr+0_da-1,3,6,19.080899537654492,98.1627183447664,1.7453070996747904,50.5,29.499999999999986,80.0,selected,6,True,19.080899537654517,98.16271834476639,2.864289338439558e-14,True,4.002966042486721e-16,1.7453070996748175,54.152374298095474,54.152374298095474,,6,8
dr+0_da-1_k03_q07,fixed_offsets,dr+0_da-1,3,7,19.080899537654492,98.1627183447664,1.7453070996747904,50.5,9.500000000000028,60.00000000000001,selected,7,True,19.08089953765449,98.16271834476642,1.464821375527116e-14,True,2.482534153247273e-16,1.7453070996747844,70.20623696058819,70.20623696058819,,7,7
dr+0_da-1_k03_q08,fixed_offsets,dr+0_da-1,3,8,19.080899537654492,98.1627183447664,1.7453070996747904,50.5,10.500000000000059,40.00000000000002,selected,8,True,19.080899537654584,98.16271834476639,9.345730545338359e-14,True,4.965068306494546e-16,1.7453070996748836,75.92945751795175,75.92945751795175,,5,5
dr+0_da-1_k03_q09,fixed_offsets,dr+0_da-1,3,9,19.080899537654492,98.1627183447664,1.7453070996747904,50.5,30.49999999999998,19.999999999999975,selected,9,True,19.080899537654684,98.16271834476657,2.5668202664787205e-13,True,1.117140368961273e-15,1.745307099674948,63.153370875382095,63.153370875382095,,3,5
dr+0_da+1_k03_q02,fixed_offsets,dr+0_da+1,3,2,15.643446504023093,98.76883405951378,1.7453070996747881,49.500000000000014,69.5,19.999999999999993,selected,2,True,15.643446504023135,98.76883405951375,5.123796534383003e-14,True,4.440892098500626e-16,1.7453070996747415,126.69616003470388,126.69616003470388,,3,5
dr+0_da+1_k03_q04,fixed_offsets,dr+0_da+1,3,4,15.643446504023093,98.76883405951378,1.7453070996747881,49.500000000000014,70.5,120.00000000000001,selected,4,True,15.643446504023121,98.76883405951375,4.0194366942304644e-14,True,4.965068306494546e-16,1.7453070996747555,32.4878581325823,32.4878581325823,,4,6
dr+0_da+1_k03_q05,fixed_offsets,dr+0_da+1,3,5,15.643446504023093,98.76883405951378,1.7453070996747881,49.500000000000014,50.5,100.0,selected,5,True,15.643446504023116,98.76883405951376,2.7114910356960115e-14,True,2.220446049250313e-16,1.745307099674763,40.20571399837915,40.20571399837915,,6,10
dr+0_da+1_k03_q06,fixed_offsets,dr+0_da+1,3,6,15.643446504023093,98.76883405951378,1.7453070996747881,49.500000000000014,30.499999999999993,80.0,selected,6,True,15.643446504023098,98.76883405951376,1.517719948885615e-14,True,3.8459253727671276e-16,1.7453070996747806,55.27887402837249,55.27887402837249,,7,11
dr+0_da+1_k03_q07,fixed_offsets,dr+0_da+1,3,7,15.643446504023093,98.76883405951378,1.7453070996747881,49.500000000000014,10.500000000000059,60.00000000000002,selected,7,True,15.643446504022979,98.7688340595137,1.4210854715202004e-13,True,6.753223014464259e-16,1.745307099674886,70.99947155603037,70.99947155603037,,7,10
dr+0_da+1_k03_q08,fixed_offsets,dr+0_da+1,3,8,15.643446504023093,98.76883405951378,1.7453070996747881,49.500000000000014,9.500000000000028,40.000000000000014,selected,8,True,15.64344650402324,98.76883405951376,1.4812089486634482e-13,True,4.440892098500626e-16,1.7453070996746405,77.43404589859824,77.43404589859824,,7,8
dr+0_da+1_k03_q09,fixed_offsets,dr+0_da+1,3,9,15.643446504023093,98.76883405951378,1.7453070996747881,49.500000000000014,29.499999999999986,19.999999999999993,selected,9,True,15.643446504023053,98.76883405951372,6.898122193969271e-14,True,4.002966042486721e-16,1.7453070996748172,63.93298415878864,63.93298415878864,,5,8
dr+5_da-1_k03_q02,fixed_offsets,dr+5_da-1,3,2,20.034944514537216,103.07085426200472,5.310216729643343,48.80524227612608,66.5599228150308,17.754680538904733,selected,2,True,20.034944514536793,103.0708542620043,5.90402867465783e-13,True,6.754135550515241e-15,5.310216729642774,122.38910452078676,122.38910452078676,,3,5
dr+5_da-1_k03_q04,fixed_offsets,dr+5_da-1,3,4,20.034944514537216,103.07085426200472,5.310216729643343,48.80524227612608,65.76761716524008,114.57285944136613,selected,4,True,20.034944514537212,103.07085426200472,3.552713678800501e-15,True,1.1102230246251565e-16,5.310216729643341,23.05467711845381,23.05467711845381,,6,10
dr+5_da-1_k03_q05,fixed_offsets,dr+5_da-1,3,5,20.034944514537216,103.07085426200472,5.310216729643343,48.80524227612608,47.864231434361365,96.66947371048741,selected,5,True,20.034944514537194,103.0708542620047,2.5618982671915014e-14,True,2.220446049250313e-16,5.31021672964332,35.57036855064447,35.57036855064447,,7,11
dr+5_da-1_k03_q06,fixed_offsets,dr+5_da-1,3,6,20.034944514537216,103.07085426200472,5.310216729643343,48.80524227612608,28.70940646356043,77.51464873968648,selected,6,True,20.034944515090338,103.07085426198898,5.53345657081107e-10,True,3.465370671208984e-12,5.31021672990787,47.78019818052894,47.78019818052894,,7,10
dr+5_da-1_k03_q07,fixed_offsets,dr+5_da-1,3,7,20.034944514537216,103.07085426200472,5.310216729643343,48.80524227612608,9.26614702459177,58.07138930071782,selected,7,True,20.034944514777067,103.07085426189805,2.6249988332071994e-10,True,1.903625989127064e-12,5.310216729671746,63.84980773438641,63.84980773438641,,7,8
dr+5_da-1_k03_q08,fixed_offsets,dr+5_da-1,3,8,20.034944514537216,103.07085426200472,5.310216729643343,48.80524227612608,10.240998226297851,38.564244049828304,selected,8,True,20.03494451462895,103.07085426191114,1.3104263462371174e-10,True,1.1271673533958097e-12,5.310216729608582,74.11451947217152,74.11451947217152,,5,8
dr+5_da-1_k03_q09,fixed_offsets,dr+5_da-1,3,9,20.034944514537216,103.07085426200472,5.310216729643343,48.80524227612608,29.6768909370426,19.128351339083505,selected,9,True,20.034944514556525,103.07085426195387,5.438931614798098e-11,True,4.915800019119344e-13,5.310216729609101,60.26306184582325,60.26306184582325,,5,8
dr+5_da+0_k03_q02,fixed_offsets,dr+5_da+0,3,2,18.233058655027694,103.40481406628184,5.000000000000002,48.335043165670776,66.1662473093627,17.831204143691934,selected,2,True,18.23305865502023,103.40481406628085,7.530245458582952e-12,True,3.003681668452827e-14,4.999999999997726,122.63339585011671,122.63339585011671,,3,5
dr+5_da+0_k03_q04,fixed_offsets,dr+5_da+0,3,4,18.233058655027694,103.40481406628184,5.000000000000002,48.335043165670776,66.1662473093627,114.50129047503347,selected,4,True,18.233058654919166,103.4048140662312,1.1976459914536255e-10,True,1.7543991297003468e-12,4.999999999931278,24.125174090741865,24.125174090741865,,6,10
dr+5_da+0_k03_q05,fixed_offsets,dr+5_da+0,3,5,18.233058655027694,103.40481406628184,5.000000000000002,48.335043165670776,48.335043165670776,96.67008633134152,selected,5,True,18.23305865502255,103.40481406625267,2.962495610247528e-11,True,4.1127612176681874e-13,4.999999999970377,36.61028157115185,36.61028157115185,,7,11
dr+5_da+0_k03_q06,fixed_offsets,dr+5_da+0,3,6,18.233058655027694,103.40481406628184,5.000000000000002,48.335043165670776,29.193230549418704,77.52827371508948,selected,6,True,18.23305865502519,103.40481406625274,2.921140675689858e-11,True,3.0917526590526185e-13,4.999999999970905,48.73164173247584,48.73164173247584,,7,10
dr+5_da+0_k03_q07,fixed_offsets,dr+5_da+0,3,7,18.233058655027694,103.40481406628184,5.000000000000002,48.335043165670776,9.753591962838074,58.0886351285089,selected,7,True,18.233058655023648,103.40481406625258,2.953863339497173e-11,True,2.58516879552377e-13,4.999999999970483,64.63418857513027,64.63418857513027,,7,8
dr+5_da+0_k03_q08,fixed_offsets,dr+5_da+0,3,8,18.233058655027694,103.40481406628184,5.000000000000002,48.335043165670776,9.753591962838074,38.58145120283267,selected,8,True,18.23305865502132,103.40481406625283,2.9710259290399656e-11,True,2.1798066390793014e-13,4.999999999970317,75.2114228020458,75.2114228020458,,7,10
dr+5_da+0_k03_q09,fixed_offsets,dr+5_da+0,3,9,18.233058655027694,103.40481406628184,5.000000000000002,48.335043165670776,29.193230549418704,19.141812616252096,selected,9,True,18.233058655018418,103.40481406625382,2.9519152475212025e-11,True,1.7965711348820327e-13,4.999999999970793,61.034393063550326,61.034393063550326,,5,8
dr+5_da+1_k03_q02,fixed_offsets,dr+5_da+1,3,2,16.42561882922425,103.70727576248946,5.310216729643338,47.86423143436136,65.76761716524008,17.90338573087868,selected,2,True,16.425618829036605,103.70727576238302,2.1573009758651772e-10,True,1.5056353362708657e-12,5.310216729571764,122.26310292888449,122.26310292888449,,3,5
dr+5_da+1_k03_q04,fixed_offsets,dr+5_da+1,3,4,16.42561882922425,103.70727576248946,5.310216729643338,47.86423143436136,66.5599228150308,114.42415424939216,selected,4,True,16.425618829224273,103.70727576248946,2.4868995751603507e-14,True,0.0,5.310216729643334,24.594711387156202,24.594711387156202,,6,10
dr+5_da+1_k03_q05,fixed_offsets,dr+5_da+1,3,5,16.42561882922425,103.70727576248946,5.310216729643338,47.86423143436136,48.805242276126066,96.66947371048741,selected,5,True,16.425618829224252,103.70727576248946,3.552713678800501e-15,True,0.0,5.310216729643337,37.0395055829367,37.0395055829367,,7,11
dr+5_da+1_k03_q06,fixed_offsets,dr+5_da+1,3,6,16.42561882922425,103.70727576248946,5.310216729643338,47.86423143436136,29.67689093704259,77.54112237140394,selected,6,True,16.42561882952108,103.70727576313195,7.077423145434682e-10,True,7.009938725459335e-12,5.310216730223196,49.06537894149939,49.06537894149939,,7,10
dr+5_da+1_k03_q07,fixed_offsets,dr+5_da+1,3,7,16.42561882922425,103.70727576248946,5.310216729643338,47.86423143436136,10.240998226297743,58.10522966065915,selected,7,True,16.425618829861733,103.70727576264191,6.554609220122891e-10,True,3.723873491704858e-12,5.310216729680639,64.7957144970644,64.7957144970644,,7,10
dr+5_da+1_k03_q08,fixed_offsets,dr+5_da+1,3,8,16.42561882922425,103.70727576248946,5.310216729643338,47.86423143436136,9.266147024591731,38.59808440976961,selected,8,True,16.4256188298875,103.70727576219689,7.249158357638335e-10,True,5.4416676740461824e-12,5.31021672923807,75.71851741417125,75.71851741417125,,7,10
dr+5_da+1_k03_q09,fixed_offsets,dr+5_da+1,3,9,16.42561882922425,103.70727576248946,5.310216729643338,47.86423143436136,28.709406463560406,19.154824970800913,selected,9,True,16.425618829708377,103.70727576177157,8.658786831137626e-10,True,7.796438216268174e-12,5.31021672885114,61.22160264360465,61.22160264360465,,5,8
ideal_k04_q02,ideal,ideal,4,2,-49.999999999999986,86.60254037844388,0.0,29.999999999999996,50.00000000000001,19.999999999999993,selected,2,True,-49.999999999999986,86.60254037844388,0.0,True,0.0,0.0,34.72963553338605,34.72963553338605,,4,6
ideal_k04_q03,ideal,ideal,4,3,-49.999999999999986,86.60254037844388,0.0,29.999999999999996,70.0,39.99999999999999,selected,3,True,-49.999999999999986,86.60254037844388,0.0,True,0.0,0.0,173.20508075688775,173.20508075688775,,2,2
ideal_k04_q05,ideal,ideal,4,5,-49.999999999999986,86.60254037844388,0.0,29.999999999999996,70.0,100.0,selected,5,True,-49.999999999999986,86.60254037844388,0.0,True,0.0,0.0,34.729635533386066,34.729635533386066,,3,5
ideal_k04_q06,ideal,ideal,4,6,-49.999999999999986,86.60254037844388,0.0,29.999999999999996,50.0,80.0,selected,6,True,-49.999999999999986,86.60254037844388,0.0,True,0.0,0.0,34.72963553338605,34.72963553338605,,5,7
ideal_k04_q07,ideal,ideal,4,7,-49.999999999999986,86.60254037844388,0.0,29.999999999999996,30.000000000000004,60.00000000000001,selected,7,True,-49.999999999999986,86.60254037844388,0.0,True,0.0,0.0,68.40402866513385,68.40402866513385,99.9999999,7,11
ideal_k04_q08,ideal,ideal,4,8,-49.999999999999986,86.60254037844388,0.0,29.999999999999996,9.999999999999975,40.000000000000014,selected,8,True,-49.999999999999986,86.60254037844388,0.0,True,0.0,0.0,106.34480036602218,106.34480036602218,,7,10
ideal_k04_q09,ideal,ideal,4,9,-49.999999999999986,86.60254037844388,0.0,29.999999999999996,9.999999999999975,19.999999999999975,selected,9,True,-49.999999999999986,86.60254037844388,0.0,True,0.0,0.0,106.34480036602221,106.34480036602221,,5,9
table1_k04_q02,table1,table1,4,2,-52.10273288589687,91.16087552135994,5.0199506834804515,29.314161186599982,48.452651299769144,19.13849011316918,selected,2,True,-52.1027328859099,91.16087552136206,1.3202258800066146e-11,True,1.189372889427058e-13,5.019950683487833,31.311443728060915,31.311443728060915,,5,9
table1_k04_q03,table1,table1,4,3,-52.10273288589687,91.16087552135994,5.0199506834804515,29.314161186599982,66.26514521504322,36.950984028443266,selected,3,True,-52.102732885901794,91.1608755213632,5.902266844766765e-12,True,9.860443152498477e-14,5.01995068348547,84.08972245927221,84.08972245927221,,5,7
table1_k04_q05,table1,table1,4,5,-52.10273288589687,91.16087552135994,5.0199506834804515,29.314161186599982,66.06703991777408,95.38120110437404,selected,5,True,-52.10273288589684,91.16087552135996,3.1776437161565096e-14,True,4.965068306494546e-16,5.019950683480453,23.744552211059066,23.744552211059066,,5,7
table1_k04_q06,table1,table1,4,6,-52.10273288589687,91.16087552135994,5.0199506834804515,29.314161186599982,48.21739674845327,77.53155793505323,selected,6,True,-52.10273288601401,91.16087552126619,1.5003557536152773e-10,True,1.0235564842800744e-12,5.0199506834443905,33.27529303969007,33.27529303969007,,7,11
table1_k04_q07,table1,table1,4,7,-52.10273288589687,91.16087552135994,5.0199506834804515,29.314161186599982,29.072289681827126,58.386450868427076,selected,7,True,-52.102732885961885,91.16087552132528,7.367659530428268e-11,True,4.800505762267451e-13,5.019950683476212,60.139565931919606,60.139565931919606,,7,12
table1_k04_q08,table1,table1,4,8,-52.10273288589687,91.16087552135994,5.0199506834804515,29.314161186599982,9.631734272362992,38.945895458962916,selected,8,True,-52.10273288594113,91.1608755213438,4.711194388260257e-11,True,3.164269538000095e-13,5.019950683484332,92.56225649230424,92.56225649230424,,7,12
table1_k04_q09,table1,table1,4,9,-52.10273288589687,91.16087552135994,5.0199506834804515,29.314161186599982,9.875447236259417,19.43871395034058,selected,9,True,-52.102732885928646,91.16087552135265,3.26010294726521e-11,True,2.3047444004357156e-13,5.019950683487142,104.56800245471999,104.56800245471999,,7,12
dr-5_da-1_k04_q02,fixed_offsets,dr-5_da-1,4,2,-46.056913923402014,83.08887217824261,5.281457377331222,31.365313522437464,52.28161372937171,20.916300206934267,selected,2,True,-46.056913923402014,83.08887217824251,9.947598300641403e-14,True,3.3306690738754696e-16,5.2814573773312885,28.446270701061184,28.446270701061184,,4,6
dr-5_da-1_k04_q03,fixed_offsets,dr-5_da-1,4,3,-46.056913923402014,83.08887217824261,5.281457377331222,31.365313522437464,74.64144643567745,43.27613291324001,selected,3,True,-46.05691392340203,83.0888721782426,2.0097183471152322e-14,True,3.1401849173675503e-16,5.281457377331221,164.45576135584125,164.45576135584125,,2,2
dr-5_da-1_k04_q05,fixed_offsets,dr-5_da-1,4,5,-46.056913923402014,83.08887217824261,5.281457377331222,31.365313522437464,73.423203882997,104.78851740543446,selected,5,True,-46.05691392340197,83.08887217824262,4.4938668397781776e-14,True,2.220446049250313e-16,5.281457377331244,35.1096760573471,35.1096760573471,,3,6
dr-5_da-1_k04_q06,fixed_offsets,dr-5_da-1,4,6,-46.056913923402014,83.08887217824261,5.281457377331222,31.365313522437464,51.21960499528109,82.58491851771853,selected,6,True,-46.056913924072425,83.0888721780196,7.065303728860439e-10,True,5.3107900594441766e-12,5.2814573769790645,28.77529232166095,28.77529232166095,,5,8
dr-5_da-1_k04_q07,fixed_offsets,dr-5_da-1,4,7,-46.056913923402014,83.08887217824261,5.281457377331222,31.365313522437464,30.331131246142785,61.69644476858024,selected,7,True,-46.05691392380675,83.08887217848492,4.717284525805757e-10,True,3.558790541812062e-12,5.281457376867843,60.392322260038334,60.392322260038334,,7,12
dr-5_da-1_k04_q08,fixed_offsets,dr-5_da-1,4,8,-46.056913923402014,83.08887217824261,5.281457377331222,31.365313522437464,9.74584529208038,41.11115881451782,selected,8,True,-46.05691392349372,83.08887217865961,4.269673813241387e-10,True,2.00843036063819e-12,5.281457376985332,97.40648088062153,97.40648088062153,,7,9
dr-5_da-1_k04_q09,fixed_offsets,dr-5_da-1,4,9,-46.056913923402014,83.08887217824261,5.281457377331222,31.365313522437464,10.772283720846913,20.59302980159055,selected,9,True,-46.05691392316395,83.08887217866815,4.876102889200091e-10,True,2.5249525285194672e-12,5.281457377225854,94.21976327886497,94.21976327886497,,5,9
dr-5_da+0_k04_q02,fixed_offsets,dr-5_da+0,4,2,-47.499999999999986,82.27241335952168,5.000000000000004,30.848136346759926,51.75028742103659,20.90215107427664,selected,2,True,-47.49999999997957,82.27241335949708,3.196619001689554e-11,True,2.7910983102197776e-13,5.000000000031514,28.46302342458405,28.46302342458405,,4,6
dr-5_da+0_k04_q03,fixed_offsets,dr-5_da+0,4,3,-47.499999999999986,82.27241335952168,5.000000000000004,30.848136346759926,74.02972341125526,43.18158706449535,selected,3,True,-47.499999999975145,82.27241335949904,3.3608455083306375e-11,True,6.625662278846529e-13,5.0000000000320295,163.8934575405134,163.8934575405134,,2,2
dr-5_da+0_k04_q05,fixed_offsets,dr-5_da+0,4,5,-47.499999999999986,82.27241335952168,5.000000000000004,30.848136346759926,74.02972341125526,104.87785975801518,selected,5,True,-47.499999999977355,82.27241335953168,2.4743510970755867e-11,True,1.868612213775678e-13,5.000000000002656,35.70030748488919,35.70030748488919,,3,6
dr-5_da+0_k04_q06,fixed_offsets,dr-5_da+0,4,6,-47.499999999999986,82.27241335952168,5.000000000000004,30.848136346759926,51.75028742103659,82.5984237677965,selected,6,True,-47.4999999999812,82.2724133594961,3.1737277171967156e-11,True,3.6122938089801805e-13,5.00000000003155,26.839280117762044,26.839280117762044,,5,8
dr-5_da+0_k04_q07,fixed_offsets,dr-5_da+0,4,7,-47.499999999999986,82.27241335952168,5.000000000000004,30.848136346759926,30.848136346759926,61.69627269351985,selected,7,True,-47.49999999998241,82.27241335949125,3.5138619274197886e-11,True,2.614327473589938e-13,5.0000000000351426,58.54361628281756,58.54361628281756,,7,12
dr-5_da+0_k04_q08,fixed_offsets,dr-5_da+0,4,8,-47.499999999999986,82.27241335952168,5.000000000000004,30.848136346759926,10.259044178761206,41.10718052552115,selected,8,True,-47.49999999998262,82.27241335949087,3.536621240403948e-11,True,1.7868971679641597e-13,5.000000000035369,96.10177547545956,96.10177547545956,,7,11
dr-5_da+0_k04_q09,fixed_offsets,dr-5_da+0,4,9,-47.499999999999986,82.27241335952168,5.000000000000004,30.848136346759926,10.259044178761206,20.589092167998725,selected,9,True,-47.49999999998227,82.27241335949203,3.453313208409413e-11,True,1.3438767048602993e-13,5.000000000034533,97.40492626365611,97.40492626365611,,5,9
dr-5_da+1_k04_q02,fixed_offsets,dr-5_da+1,4,2,-48.92861711645516,81.43089356670068,5.281457377331228,30.331131246142775,51.21960499528109,20.88847374913832,selected,2,True,-48.92861711640056,81.43089356668165,5.7818945448203045e-11,True,6.021216068789386e-13,5.281457377360936,28.023575800361634,28.023575800361634,,4,6
dr-5_da+1_k04_q03,fixed_offsets,dr-5_da+1,4,3,-48.92861711645516,81.43089356670068,5.281457377331228,30.331131246142775,73.423203882997,43.092072636854226,selected,3,True,-48.928617116443114,81.43089356669138,1.521273324758733e-11,True,2.926300440861973e-13,5.281457377342772,162.75539210716892,162.75539210716892,,2,2
dr-5_da+1_k04_q05,fixed_offsets,dr-5_da+1,4,5,-48.92861711645516,81.43089356670068,5.281457377331228,30.331131246142775,74.64144643567745,104.97257768182023,selected,5,True,-48.928617116455136,81.43089356670069,2.5618982671915014e-14,True,4.440892098500626e-16,5.281457377331218,35.756051715669074,35.756051715669074,,3,6
dr-5_da+1_k04_q06,fixed_offsets,dr-5_da+1,4,6,-48.92861711645516,81.43089356670068,5.281457377331228,30.331131246142775,52.28161372937171,82.61274497551447,selected,6,True,-48.92861711715409,81.43089356730762,9.256832943060981e-10,True,1.0025630855742254e-11,5.281457376595118,24.446193005810755,24.446193005810755,,5,8
dr-5_da+1_k04_q07,fixed_offsets,dr-5_da+1,4,7,-48.92861711645516,81.43089356670068,5.281457377331228,30.331131246142775,31.36531352243748,61.69644476858024,selected,7,True,-48.92861711646265,81.43089356717232,4.717035123497031e-10,True,3.5587859976674457e-12,5.281457376867871,56.18678786167653,56.18678786167653,,7,12
dr-5_da+1_k04_q08,fixed_offsets,dr-5_da+1,4,8,-48.92861711645516,81.43089356670068,5.281457377331228,30.331131246142775,10.772283720846913,41.103414966989675,selected,8,True,-48.92861711631177,81.43089356697452,3.091117338676045e-10,True,1.9524335064543078e-12,5.281457377092166,94.25057544228893,94.25057544228893,,7,11
dr-5_da+1_k04_q09,fixed_offsets,dr-5_da+1,4,9,-48.92861711645516,81.43089356670068,5.281457377331228,30.331131246142775,9.74584529208038,20.58528595406242,selected,9,True,-48.92861711628669,81.43089356682925,2.1193112655289267e-10,True,1.5512264209804592e-12,5.281457377239497,100.21045793220087,100.21045793220087,,7,11
dr+0_da-1_k04_q02,fixed_offsets,dr+0_da-1,4,2,-48.4809620246337,87.46197071393958,1.7453070996747728,30.500000000000004,50.5,19.999999999999975,selected,2,True,-48.48096202463366,87.46197071393973,1.6030574802071098e-13,True,5.20740757162067e-16,1.7453070996748807,33.03720110238033,33.03720110238033,,4,6
dr+0_da-1_k04_q03,fixed_offsets,dr+0_da-1,4,3,-48.4809620246337,87.46197071393958,1.7453070996747728,30.500000000000004,70.5,40.00000000000001,selected,3,True,-48.480962024633705,87.46197071393956,1.5888218580782548e-14,True,2.482534153247273e-16,1.7453070996747593,172.32583208830522,172.32583208830522,,2,2
dr+0_da-1_k04_q05,fixed_offsets,dr+0_da-1,4,5,-48.4809620246337,87.46197071393958,1.7453070996747728,30.500000000000004,69.5,100.00000000000001,selected,5,True,-48.4809620246337,87.46197071393958,0.0,True,0.0,1.7453070996747728,32.68253050676333,32.68253050676333,,5,8
