slot,drone_id,x_m,y_m
72,8,17.355467829578327,-98.4758112419241
72,9,76.58665261761793,-64.28902463323521
73,0,0.0,0.0
73,1,100.0,0.0
73,2,76.6591484208971,64.24714195297811
73,3,17.404888046119922,98.50372692094703
73,4,-49.95572314598343,86.65329558549692
73,5,-93.96934232866421,34.21371271554806
73,6,-93.96879676835603,-34.181702733387866
73,7,-50.01463229933086,-86.58281892713968
73,8,17.355467829578327,-98.4758112419241
73,9,76.58950349021954,-64.28738143683985
74,0,0.0,0.0
74,1,100.0,0.0
74,2,76.66063307293462,64.24627961463067
74,3,17.40601469873825,98.50445866034778
74,4,-49.95572314598343,86.65329558549692
74,5,-93.96865900707706,34.21533394157263
74,6,-93.96599298092623,-34.17961969745647
74,7,-50.01759077583866,-86.57305746738633
74,8,17.33066563540025,-98.47309229938084
74,9,76.58950349021954,-64.28738143683985
75,0,0.0,0.0
75,1,100.0,0.0
75,2,76.63826007764933,64.25921687466808
75,3,17.39035584786316,98.49546926183697
75,4,-49.977865581764945,86.63025258487643
75,5,-93.96865900707706,34.21533394157263
75,6,-93.96599298092623,-34.17961969745647
75,7,-50.00879413045528,-86.57922082997504
75,8,17.338497710140075,-98.47159405786208
75,9,76.58702615959979,-64.28881235019162
76,0,0.0,0.0
76,1,100.0,0.0
76,2,76.62707329883978,64.2656842690769
76,3,17.382526892439095,98.4909738399845
76,4,-49.988932591742994,86.62147696745191
76,5,-93.96865900707706,34.21533394157263
76,6,-93.96350459680801,-34.195262383608274
76,7,-50.00879413045528,-86.57922082997504
76,8,17.340941200503714,-98.46999443327206
76,9,76.58348781369037,-64.29085458065757
77,0,0.0,0.0
77,1,100.0,0.0
77,2,76.62147993379827,64.26891801164507
77,3,17.37861238499078,98.4887259971927
77,4,-49.99446610229059,86.61612167698289
77,5,-93.96865900707706,34.21533394157263
77,6,-93.96723042517533,-34.19715910365888
77,7,-50.00262215128282,-86.58796767130352
77,8,17.340941200503714,-98.46999443327206
77,9,76.57963412870292,-64.29307790960442
78,0,0.0,0.0
78,1,100.0,0.0
78,2,76.61868330467759,64.2705350713874
78,3,17.376655050196504,98.48760206722099
78,4,-49.99723280465932,86.61344376011776
78,5,-93.96865900707706,34.21533394157263
78,6,-93.97405751477734,-34.192192237081535
78,7,-50.007097882571905,-86.59367364381417
78,8,17.34891252198771,-98.4730942116769
78,9,76.57963412870292,-64.29307790960442
79,0,0.0,0.0
79,1,100.0,0.0
79,2,76.61635780190488,64.27187930025742
79,3,17.375128050158292,98.48672367145554
79,4,-49.99861617981218,86.61209035237171
79,5,-93.97106946350556,34.20989190750907
79,6,-93.97405751477734,-34.192192237081535
79,7,-50.007097882571905,-86.59367364381417
79,8,17.35417966119053,-98.47538414108645
79,9,76.58705710062726,-64.28879464984712
80,0,0.0,0.0
80,1,100.0,0.0
80,2,76.61519510734594,64.27255149154422
80,3,17.374364520550674,98.48628448834337
80,4,-49.99930789998647,86.6113090254905
80,5,-93.97227446408012,34.20717068069147
80,6,-93.97405751477734,-34.192192237081535
80,7,-50.002217331523205,-86.5970018416064
80,8,17.35417966119053,-98.47538414108645
80,9,76.58902264127953,-64.28766064326074
81,0,0.0,0.0
81,1,100.0,0.0
81,2,76.61461379025776,64.27288763277573
81,3,17.37398273842934,98.48606490635522
81,4,-49.99965377396685,86.61091834077823
81,5,-93.97287688006976,34.20580997792466
81,6,-93.97405751477734,-34.192192237081535
81,7,-50.00509114540259,-86.59772856613102
81,8,17.356813212545063,-98.47652903211613
81,9,76.58902264127953,-64.28766064326074
82,0,0.0,0.0
82,1,100.0,0.0
82,2,76.6130253413973,64.27380524128995
82,3,17.37261539249445,98.48527607660617
82,4,-49.99982679443646,86.60966884411657
82,5,-93.97263869480622,34.204818165062356
82,6,-93.97206366068261,-34.19733640357031
82,7,-50.00509114540259,-86.59772856613102
82,8,17.356813212545063,-98.47652903211613
82,9,76.59156033790518,-64.2861964614383
83,0,0.0,0.0
83,1,100.0,0.0
83,2,76.61223115619597,64.27426407856541
83,3,17.37193170670581,98.48488167307293
83,4,-49.99991330569814,86.60904408176138
83,5,-93.97251959393685,34.204322250581676
83,6,-93.97106653099945,-34.19990840221732
83,7,-50.00509114540259,-86.59772856613102
83,8,17.35786379249476,-98.47813089954283
83,9,76.59156033790518,-64.2861964614383
84,0,0.0,0.0
84,1,100.0,0.0
84,2,76.61334883595168,64.27361878912934
84,3,17.37305959613557,98.48553285807506
84,4,-49.9999564767185,86.61017184149948
84,5,-93.97333436439592,34.204579101309584
84,6,-93.97096393201947,-34.201423011876386
84,7,-50.00254554666908,-86.59904828948163
84,8,17.35786379249476,-98.47813089954283
84,9,76.59156033790518,-64.2861964614383
85,0,0.0,0.0
85,1,100.0,0.0
85,2,76.61334883595168,64.27361878912934
85,3,17.37305959613557,98.48553285807506
85,4,-49.9999781729797,86.60888775109325
85,5,-93.97129793412752,34.20329653716075
85,6,-93.96792001563858,-34.200452598674055
85,7,-50.001272533305084,-86.59603586181544
85,8,17.355789190937294,-98.47624736433714
85,9,76.59168855526538,-64.28612279781015
86,0,0.0,0.0
86,1,100.0,0.0
86,2,76.61334883595168,64.27361878912934
86,3,17.37372471204135,98.48399755857298
86,4,-49.9999781729797,86.60888775109325
86,5,-93.97231157275775,34.20382838128645
86,6,-93.96966617064525,-34.201854171502376
86,7,-50.000636325018014,-86.59927553934577
86,8,17.35920787380824,-98.47787879733906
86,9,76.59601813447155,-64.28362427277558
87,0,0.0,0.0
87,1,100.0,0.0
87,2,76.61334883595168,64.27361878912934
87,3,17.37063242925968,98.48317227812235
87,4,-49.99729752551359,86.60796680312565
87,5,-93.97231157275775,34.20382838128645
87,6,-93.97080490785937,-34.20270835328868
87,7,-50.0003182002439,-86.60204778235479
87,8,17.362527198395508,-98.47962413243042
87,9,76.60021097760347,-64.28120444934234
88,0,0.0,0.0
88,1,100.0,0.0
88,2,76.61334883595168,64.27361878912934
88,3,17.368048575183938,98.4821605855734
88,4,-49.99667962048653,86.60552186310188
88,5,-93.96913318965811,34.2060924062769
88,6,-93.97080490785937,-34.20270835328868
88,7,-50.00015910293258,-86.60312060803713
88,8,17.364275908117516,-98.48054813559374
88,9,76.60274598751678,-64.27974125263717
89,0,0.0,0.0
89,1,100.0,0.0
89,2,76.61334883595168,64.27361878912934
89,3,17.366408683492075,98.48146335134557
89,4,-49.9983398267754,86.60412298815896
89,5,-93.9664047817302,34.20586658020111
89,6,-93.97028106109849,-34.19788360360878
89,7,-50.00015910293258,-86.60312060803713
89,8,17.364846353034963,-98.48083464668875
89,9,76.60386704479858,-64.27909414774382
90,0,0.0,0.0
90,1,100.0,0.0
90,2,76.61334883595168,64.27361878912934
90,3,17.36559681286793,98.48111603703127
90,4,-49.997865865763096,86.60177238857236
90,5,-93.96408111978319,34.204610137877964
90,6,-93.96803397058738,-34.195121386022926
90,7,-50.00384824675097,-86.59838097283237
90,8,17.364846353034963,-98.48083464668875
90,9,76.60419992878612,-64.27890201141159
91,0,0.0,0.0
91,1,100.0,0.0
91,2,76.61334883595168,64.27361878912934
91,3,17.365419714180522,98.48098267010519
91,4,-49.997923186765114,86.59978828273441
91,5,-93.9617301591893,34.202564769025926
91,6,-93.96433386559949,-34.19328617087343
91,7,-50.00464340342498,-86.59312913927893
91,8,17.357075173074264,-98.47943740231231
91,9,76.60419992878612,-64.27890201141159
92,0,0.0,0.0
92,1,100.0,0.0
92,2,76.60922035421571,64.2760030447995
92,3,17.365419714180522,98.48098267010519
92,4,-49.997923186765114,86.59978828273441
92,5,-93.96381619109869,34.20131964054719
92,6,-93.96535161657317,-34.19681517763467
92,7,-50.002321745260005,-86.59663569331958
92,8,17.360441248835574,-98.47981470277387
92,9,76.60441116064209,-64.27878008320316
93,0,0.0,0.0
93,1,100.0,0.0
93,2,76.60715608039116,64.27719510544098
93,3,17.365419714180522,98.48098267010519
93,4,-50.001346948244056,86.59839894138734
93,5,-93.96381619109869,34.20131964054719
93,6,-93.96491230102559,-34.19803233322613
93,7,-50.00116078127895,-86.5971104178689
93,8,17.360991507711894,-98.47934922701312
93,9,76.60349498290749,-64.2793090547759
94,0,0.0,0.0
94,1,100.0,0.0
94,2,76.60612393261356,64.27779112474819
94,3,17.365419714180522,98.48098267010519
94,4,-50.001741569120064,86.59927414262287
94,5,-93.96563517608055,34.19936094329093
94,6,-93.96491230102559,-34.19803233322613
94,7,-50.00058028434247,-86.59683407697528
94,8,17.36043205693244,-98.47863459789838
94,9,76.60143609449945,-64.27891142920987
95,0,0.0,0.0
95,1,100.0,0.0
95,2,76.60560785469517,64.27808913454089
95,3,17.365419714180522,98.48098267010519
95,4,-50.00087081469003,86.60124226427514
95,5,-93.96715103585967,34.20004751901034
95,6,-93.96547563613095,-34.20014105475907
95,7,-50.00058028434247,-86.59683407697528
95,8,17.35986555036572,-98.47811167682292
95,9,76.60007995394993,-64.28048743291046
96,0,0.0,0.0
96,1,100.0,0.0
96,2,76.60534981407191,64.27823814091829
96,3,17.365419714180522,98.48098267010519
96,4,-49.99924658322565,86.60338573471303
96,5,-93.96850733175616,34.202034690159465
96,6,-93.96739667947946,-34.200906344904965
96,7,-49.99987627518349,-86.59880917961962
96,8,17.35986555036572,-98.47811167682292
96,9,76.5990401525352,-64.28148419926734
97,0,0.0,0.0
97,1,100.0,0.0
97,2,76.60522079301596,64.27831264520042
97,3,17.365419714180522,98.48098267010519
97,4,-49.99745696585814,86.6056223162315
97,5,-93.96981495612667,34.20475783623637
97,6,-93.97026615764358,-34.2009523748121
97,7,-50.00068293116931,-86.6011775272876
97,8,17.36193159616971,-98.479196890177
97,9,76.5990401525352,-64.28148419926734
98,0,0.0,0.0
98,1,100.0,0.0
98,2,76.60657090422262,64.27753315632273
98,3,17.366284974688547,98.48155229972606
98,4,-49.99745696585814,86.6056223162315
98,5,-93.96981495612667,34.20475783623637
98,6,-93.97000722556808,-34.201623709411784
98,7,-50.00034144259548,-86.60039075375992
98,8,17.36278553052511,-98.47964594004257
98,9,76.60081909589942,-64.28065551190532
99,0,0.0,0.0
99,1,100.0,0.0
99,2,76.60724596015143,64.27714337066598
99,3,17.36684817107753,98.48191248171011
99,4,-49.99745696585814,86.6056223162315
99,5,-93.96955504512844,34.203946012459035
99,6,-93.97000722556808,-34.201623709411784
99,7,-50.00017069883902,-86.59999736898192
99,8,17.363816716792492,-98.48021932922809
99,9,76.60251946003307,-64.27977306109236
100,0,0.0,0.0
100,1,100.0,0.0
100,2,76.60758348887792,64.27694845964349
100,3,17.36712977634101,98.48209256967671
100,4,-49.99745696585814,86.6056223162315
100,5,-93.96942509817215,34.20256107424749
100,6,-93.96888268987072,-34.20148209822948
100,7,-50.00017069883902,-86.59999736898192
100,8,17.36307986973062,-98.47978289922864
100,9,76.6022148555218,-64.27999849902518
101,0,0.0,0.0
101,1,100.0,0.0
101,2,76.60775225377206,64.27685099563895
101,3,17.367270582135642,98.48218261244334
101,4,-49.99745696585814,86.6056223162315
101,5,-93.96936007631086,34.20263685079242
101,6,-93.96884464705592,-34.201108616005605
101,7,-50.00008532736566,-86.59980067751552
101,8,17.36307986973062,-98.47978289922864
101,9,76.60216525439677,-64.28005192173636
102,0,0.0,0.0
102,1,100.0,0.0
102,2,76.60783662282078,64.27634230140987
102,3,17.367340986609257,98.48222763328138
102,4,-49.99745696585814,86.6056223162315
102,5,-93.96932756179173,34.20347468538018
102,6,-93.9693505165109,-34.20061882825812
102,7,-50.0000426418663,-86.59970233222604
102,8,17.36222697352452,-98.47996455390614
102,9,76.60216525439677,-64.28005192173636
103,0,0.0,0.0
103,1,100.0,0.0
103,2,76.60677781433657,64.27718364567356
103,3,17.366649862872094,98.48183082846458
103,4,-49.99872849182225,86.60436588751865
103,5,-93.96932756179173,34.20347468538018
103,6,-93.9693505165109,-34.20061882825812
103,7,-50.000021326155846,-86.60089900788161
103,8,17.363010435725442,-98.48007435431434
103,9,76.60270726044659,-64.27975140874804
104,0,0.0,0.0
104,1,100.0,0.0
104,2,76.60624840906989,64.27760431823971
104,3,17.366304300065416,98.4816324252626
104,4,-49.999364252310265,86.60346545478944
104,5,-93.96932756179173,34.20347468538018
104,6,-93.96878694526433,-34.20198647406113
104,7,-50.000021326155846,-86.60089900788161
104,8,17.363107743169067,-98.47995926034432
104,9,76.60276570675553,-64.27972386805864
105,0,0.0,0.0
105,1,100.0,0.0
105,2,76.6057981012652,64.27730474095821
105,3,17.366131517677005,98.48153322371202
105,4,-49.999682121807425,86.60350497941057
105,5,-93.96932756179173,34.20347468538018
105,6,-93.96909247842741,-34.20197033256723
105,7,-49.999885106024564,-86.60147520876754
105,8,17.363107743169067,-98.47995926034432
105,9,76.60255295614802,-64.27984979558089
106,0,0.0,0.0
106,1,100.0,0.0
106,2,76.6055175294006,64.27700270287657
106,3,17.36604512586124,98.48148362307374
106,4,-49.99984105753559,86.60352474018687
106,5,-93.96932756179173,34.20347468538018
106,6,-93.96965577867414,-34.201473016619964
106,7,-50.00039053568004,-86.601864439277
106,8,17.36357208040341,-98.48014172026457
106,9,76.60255295614802,-64.27984979558089
107,0,0.0,0.0
107,1,100.0,0.0
107,2,76.60527360073318,64.27771285575933
107,3,17.36571704711201,98.48129435154196
107,4,-49.999920528364974,86.60325803677638
107,5,-93.96946792997456,34.20284445453963
107,6,-93.96965577867414,-34.201473016619964
107,7,-50.00039053568004,-86.601864439277
107,8,17.364075352501718,-98.48038947721793
107,9,76.60313189124437,-64.27951711453989
108,0,0.0,0.0
108,1,100.0,0.0
108,2,76.60515163419501,64.27806793229489
108,3,17.36555300769145,98.48119971572544
108,4,-49.999960263263645,86.6031810389918
108,5,-93.96953811220571,34.20252933808737
108,6,-93.96965577867414,-34.201473016619964
108,7,-50.00002614280806,-86.60220869332218
108,8,17.364075352501718,-98.48038947721793
108,9,76.60331295195496,-64.27941336088608
109,0,0.0,0.0
109,1,100.0,0.0
109,2,76.60509065040412,64.27824547063435
109,3,17.365680431970304,98.48057694325101
109,4,-49.9999801307411,86.6031425400414
109,5,-93.96957320278662,34.20237177938229
109,6,-93.96965577867414,-34.201473016619964
109,7,-50.000275827554056,-86.60230466742681
109,8,17.364326989020867,-98.48051335486696
109,9,76.60331295195496,-64.27941336088608
110,0,0.0,0.0
110,1,100.0,0.0
110,2,76.60494888478004,64.27839848494577
110,3,17.3654190062845,98.48077421684287
110,4,-49.99999006514146,86.60300070872445
110,5,-93.96950692842813,34.20224460628615
110,6,-93.96948882143509,-34.201760933191395
110,7,-50.000275827554056,-86.60230466742681
110,8,17.364326989020867,-98.48051335486696
110,9,76.60356050906266,-64.2792708286441
111,0,0.0,0.0
111,1,100.0,0.0
111,2,76.60487800198393,64.27847499218736
111,3,17.365288292841043,98.48087285354711
111,4,-49.999995032312746,86.60292979313057
111,5,-93.96947379117873,34.20218101974481
111,6,-93.9694053423037,-34.20190489116638
111,7,-50.000275827554056,-86.60230466742681
111,8,17.36443147923553,-98.48061930901717
111,9,76.60356050906266,-64.2792708286441
112,0,0.0,0.0
112,1,100.0,0.0
112,2,76.60494162580402,64.27845604989051
112,3,17.365313252811685,98.48097431573618
112,4,-49.99999751559687,86.60297594257716
112,5,-93.96949972988392,34.20217376816787
112,6,-93.96937281629664,-34.20198218960025
112,7,-50.00013791365025,-86.60235520406391
112,8,17.36443147923553,-98.48061930901717
112,9,76.60356050906266,-64.2792708286441
113,0,0.0,0.0
113,1,100.0,0.0
113,2,76.60494162580402,64.27845604989051
113,3,17.365313252811685,98.48097431573618
113,4,-49.99999875777351,86.60284368879994
113,5,-93.96933011781998,34.20206472871998
113,6,-93.96914793052481,-34.20190039068827
113,7,-50.00006895592035,-86.60213856221058
113,8,17.364290841126,-98.48050459429423
113,9,76.6036429014575,-64.27922345683771
114,0,0.0,0.0
114,1,100.0,0.0
114,2,76.60494162580402,64.27845604989051
114,3,17.365304543931455,98.48090913298552
114,4,-49.99999875777351,86.60284368879994
114,5,-93.969393104235,34.2020955371504
114,6,-93.96925628979061,-34.2019869711009
114,7,-50.00003447817754,-86.602338753171
114,8,17.364501851361418,-98.48060966440308
114,9,76.60394564902438,-64.2790487683282
115,0,0.0,0.0
115,1,100.0,0.0
115,2,76.60494162580402,64.27845604989051
115,3,17.36512088230218,98.48087670048152
115,4,-49.99984761690076,86.60279625478772
115,5,-93.969393104235,34.2020955371504
115,6,-93.96931679507287,-34.20203391348129
115,7,-50.00001723920541,-86.60248797623498
115,8,17.364564812753112,-98.48102390476139
115,9,76.60419286475368,-64.27890609047554
116,0,0.0,0.0
116,1,100.0,0.0
116,2,76.60494162580402,64.27845604989051
116,3,17.364982220114612,98.48083344624816
116,4,-49.999809079497396,86.60267079131054
116,5,-93.96921926668634,34.20222659368378
116,6,-93.96931679507287,-34.20203391348129
116,7,-50.00000861958404,-86.60254184852187
116,8,17.364710775266012,-98.48091085301722
116,9,76.60441933761668,-64.27906825793639
117,0,0.0,0.0
117,1,100.0,0.0
117,2,76.60494162580402,64.27845604989051
117,3,17.364903791847482,98.4807972200813
117,4,-49.99990453977904,86.60261056144816
117,5,-93.9690734758681,34.202221960457145
117,6,-93.96929321116976,-34.201764471792885
117,7,-50.00000861958404,-86.60254184852187
117,8,17.3647657432905,-98.48084392715081
117,9,76.60443179953364,-64.27916711087916
118,0,0.0,0.0
118,1,100.0,0.0
118,2,76.60494162580402,64.27845604989051
118,3,17.364887315768456,98.4807831159719
118,4,-49.99985859040025,86.60252011094329
118,5,-93.96897910021349,34.202194044481445
118,6,-93.96922498041455,-34.201619799779245
118,7,-50.00023355755563,-86.60232750431963
118,8,17.3647657432905,-98.48084392715081
118,9,76.60446056977933,-64.27895104133141
119,0,0.0,0.0
119,1,100.0,0.0
119,2,76.60494162580402,64.27845604989051
119,3,17.364882932519894,98.48077674353661
119,4,-49.99984319002438,86.60245407513915
119,5,-93.96890264312042,34.20214520451298
119,6,-93.96912839597603,-34.20153644921207
119,7,-50.000320825978825,-86.6021510963701
119,8,17.364440244291597,-98.48083533398089
119,9,76.60446056977933,-64.27895104133141
120,0,0.0,0.0
120,1,100.0,0.0
120,2,76.60471575991421,64.27859535112802
120,3,17.364882932519894,98.48077674353661
120,4,-49.99984319002438,86.60245407513915
120,5,-93.96899456194532,34.20202907773789
120,6,-93.96910680206072,-34.201724332914075
120,7,-50.000160412844835,-86.60225520314384
120,8,17.364570087620812,-98.48077130121105
120,9,76.60442011647231,-64.27887466749812
121,0,0.0,0.0
121,1,100.0,0.0
121,2,76.60460282684781,64.27866500156141
121,3,17.364882932519894,98.48077674353661
121,4,-50.00001174012438,86.60238209852025
121,5,-93.96899456194532,34.20202907773789
121,6,-93.96906681516245,-34.20180142203622
121,7,-50.00008020613841,-86.60226759951126
121,8,17.364599653632837,-98.48071887211911
121,9,76.60436778677003,-64.27885501525836
122,0,0.0,0.0
122,1,100.0,0.0
122,2,76.60454636027409,64.27869982675388
122,3,17.364882932519894,98.48077674353661
122,4,-50.00004131388846,86.60241130054725
122,5,-93.96907813419101,34.20192962708396
122,6,-93.96906681516245,-34.20180142203622
122,7,-50.00004010283867,-86.60225856120387
122,8,17.364584709085246,-98.48067549428171
122,9,76.6042797421946,-64.27881706113945
123,0,0.0,0.0
123,1,100.0,0.0
123,2,76.60451812700514,64.27871723932155
123,3,17.364882932519894,98.48077674353661
123,4,-50.00002065697735,86.6024989927974
123,5,-93.96914613551439,34.20195192745875
123,6,-93.96908923317828,-34.20189626523986
123,7,-50.00004010283867,-86.60225856120387
123,8,17.3645659520548,-98.4806472900467
123,9,76.60421977705128,-64.27887114261858
124,0,0.0,0.0
124,1,100.0,0.0
124,2,76.60450401033945,64.27872594563735
124,3,17.364882932519894,98.48077674353661
124,4,-49.999944163452895,86.60259084081137
124,5,-93.9692076486672,34.20203866741739
124,6,-93.96917467176951,-34.20193059812993
124,7,-50.00001300351034,-86.6023438211927
124,8,17.3645659520548,-98.4806472900467
124,9,76.60417254594326,-64.27890814162203
125,0,0.0,0.0
125,1,100.0,0.0
125,2,76.60449695199756,64.27873029880598
125,3,17.364882932519894,98.48077674353661
125,4,-49.99985775965442,86.6026941559332
125,5,-93.96926904810839,34.20216622820471
125,6,-93.96930943374169,-34.201931534909775
125,7,-50.000054771186534,-86.60245237569191
125,8,17.36465314347613,-98.48070019070529
125,9,76.60417254594326,-64.27890814162203
126,0,0.0,0.0
126,1,100.0,0.0
126,2,76.60455870247051,64.27869478613526
126,3,17.36490972144422,98.48081030064535
126,4,-49.99985775965442,86.6026941559332
126,5,-93.96926904810839,34.20216622820471
126,6,-93.9692888206822,-34.201974702976514
126,7,-50.00002738555015,-86.60241425470072
126,8,17.36469487253963,-98.48071431556932
126,9,76.60425212154962,-64.2788670640537
127,0,0.0,0.0
127,1,100.0,0.0
127,2,76.60458957770187,64.27867702970077
127,3,17.364927114946408,98.48082938803684
127,4,-49.99985775965442,86.6026941559332
127,5,-93.96926050541194,34.202117109864886
127,6,-93.9692888206822,-34.201974702976514
127,7,-50.00001369270996,-86.60239519415782
127,8,17.364747108405222,-98.4807394903004
127,9,76.60433309842702,-64.27882274491984
128,0,0.0,0.0
128,1,100.0,0.0
128,2,76.60460501532594,64.27866815144529
128,3,17.364935811694863,98.48083893173109
128,4,-49.99985775965442,86.6026941559332
128,5,-93.96925623407498,34.202047401264544
128,6,-93.96923403282854,-34.20197162569875
128,7,-50.00001369270996,-86.60239519415782
128,8,17.36471213710027,-98.48071680770559
128,9,76.60431602693568,-64.2788338174565
129,0,0.0,0.0
129,1,100.0,0.0
129,2,76.604612734141,64.27866371229874
129,3,17.364940160069818,98.4808437035767
129,4,-49.99985775965442,86.6026941559332
129,5,-93.96925409828468,34.20205375195776
129,6,-93.9692349273825,-34.20195375466377
129,7,-50.000006846286254,-86.60238566387505
129,8,17.36471213710027,-98.48071680770559
129,9,76.604310465916,-64.2788376362588
130,0,0.0,0.0
130,1,100.0,0.0
130,2,76.60461659349097,64.2786288557736
130,3,17.36494233425817,98.48084608949856
130,4,-49.99985775965442,86.6026941559332
130,5,-93.96925303037972,34.20210083829755
130,6,-93.96926546402196,-34.20192744703207
130,7,-50.000003423074425,-86.6023808987311
130,8,17.364671823431628,-98.48072936586985
130,9,76.604310465916,-64.2788376362588
131,0,0.0,0.0
131,1,100.0,0.0
131,2,76.60456721992259,64.2786736845899
131,3,17.36491100140667,98.48082856485378
131,4,-49.99992887984406,86.602633969942
131,5,-93.96925303037972,34.20210083829755
131,6,-93.96926546402196,-34.20192744703207
131,7,-50.00000171151223,-86.60244130015845
131,8,17.364712454648398,-98.48073366177837
131,9,76.60434002482188,-64.27882087454972
132,0,0.0,0.0
132,1,100.0,0.0
132,2,76.60454253314826,64.27869609898343
132,3,17.36489533495315,98.48081980252077
132,4,-49.99996443988608,86.60258816241574
132,5,-93.96925303037972,34.20210083829755
132,6,-93.96923258372406,-34.2020010195249
132,7,-50.00000171151223,-86.60244130015845
132,8,17.364716472763472,-98.48072640033485
132,9,76.60434323318901,-64.27881917426248
133,0,0.0,0.0
133,1,100.0,0.0
133,2,76.60451886884942,64.27867620235538
133,3,17.364887501717593,98.48081542135223
133,4,-49.999982219929485,86.6025889826203
133,5,-93.96925303037972,34.20210083829755
133,6,-93.96924862378538,-34.20199909727106
133,7,-49.99999761065577,-86.60247092869614
133,8,17.364716472763472,-98.48072640033485
133,9,76.60433112570873,-64.27882624052948
134,0,0.0,0.0
134,1,100.0,0.0
134,2,76.60450374592297,64.27865721275614
134,3,17.364883585096695,98.48081323076775
134,4,-49.99999110995568,86.60258939271911
134,5,-93.96925303037972,34.20210083829755
134,6,-93.96927979058562,-34.20197055092854
134,7,-50.00002773231881,-86.60249141575208
134,8,17.364739623070513,-98.48073497555168
134,9,76.60433112570873,-64.27882624052948
135,0,0.0,0.0
135,1,100.0,0.0
135,2,76.60449459425267,64.27869721729896
135,3,17.364869015695355,98.48080485447183
135,4,-49.999995554973694,86.60258089685166
135,5,-93.9692653423138,34.202062081788135
135,6,-93.96927979058562,-34.20197055092854
135,7,-50.00002773231881,-86.60249141575208
135,8,17.364765917413703,-98.48074776130538
135,9,76.60436120154239,-64.27880891429703
136,0,0.0,0.0
136,1,100.0,0.0
136,2,76.6044900183887,64.27871721957813
136,3,17.36486173098945,98.48080066632237
136,4,-49.99999777748355,86.60257669054788
136,5,-93.96927149828619,34.2020427034995
136,6,-93.96927979058562,-34.20197055092854
136,7,-50.00000727405204,-86.60250965999482
136,8,17.364765917413703,-98.48074776130538
136,9,76.60436922595136,-64.27880430043442
137,0,0.0,0.0
137,1,100.0,0.0
137,2,76.60448773044916,64.2787272207198
137,3,17.364872087366148,98.4807601110385
137,4,-49.999998888738894,86.60257458739527
137,5,-93.96927457627304,34.20203301434582
137,6,-93.96927979058562,-34.20197055092854
137,7,-50.00002336472548,-86.60251414121528
137,8,17.364779064586507,-98.48075415418359
137,9,76.60436922595136,-64.27880430043442
138,0,0.0,0.0
138,1,100.0,0.0
138,2,76.60448340286425,64.27873405935317
138,3,17.36486039169962,98.48077663465057
138,4,-49.99999944436749,86.60257097255288
138,5,-93.96927481843241,34.202027421038565
138,6,-93.96927145132378,-34.201992740067304
138,7,-50.00002336472548,-86.60251414121528
138,8,17.364779064586507,-98.48075415418359
138,9,76.60438139602334,-64.27879728356902
139,0,0.0,0.0
139,1,100.0,0.0
139,2,76.60448123907037,64.27873747867115
139,3,17.364854543863192,98.48078489645783
139,4,-49.99999972218183,86.60256916513123
139,5,-93.96927493951188,34.2020246243841
139,6,-93.96926728168694,-34.20200383464654
139,7,-50.00002336472548,-86.60251414121528
139,8,17.3647817357081,-98.48076178237764
139,9,76.60438139602334,-64.27879728356902
140,0,0.0,0.0
140,1,100.0,0.0
140,2,76.60448869865127,64.27873425690026
140,3,17.364854543863192,98.48078489645783
140,4,-49.99999972218183,86.60256916513123
140,5,-93.96927493951188,34.2020246243841
140,6,-93.96926728168694,-34.20200383464654
140,7,-50.00001168236669,-86.60252177065726
140,8,17.3647817357081,-98.48076178237764
140,9,76.60438139602334,-64.27879728356902
141,0,0.0,0.0
141,1,100.0,0.0
141,2,76.60448869865127,64.27873425690026
141,3,17.364854543863192,98.48078489645783
141,4,-49.99999972218183,86.60256916513123
141,5,-93.96927493951188,34.2020246243841
141,6,-93.96926728168694,-34.20200383464654
141,7,-50.00000584118015,-86.6025067450073
141,8,17.36477497633694,-98.48075423801399
141,9,76.60438736242635,-64.2787938436328
142,0,0.0,0.0
142,1,100.0,0.0
142,2,76.60448869865127,64.27873425690026
142,3,17.364854543863192,98.48078489645783
142,4,-49.99999972218183,86.60256916513123
142,5,-93.96927493951188,34.2020246243841
142,6,-93.96926728168694,-34.20200383464654
142,7,-50.00000292059064,-86.60252340132521
142,8,17.364791318169342,-98.48076185206608
142,9,76.60440647888137,-64.27878280914094
143,0,0.0,0.0
143,1,100.0,0.0
143,2,76.60448869865127,64.27873425690026
143,3,17.364854543863192,98.48078489645783
143,4,-49.99999972218183,86.60256916513123
143,5,-93.96927493951188,34.2020246243841
143,6,-93.96926728168694,-34.20200383464654
143,7,-50.000001460294975,-86.60253623860112
143,8,17.36479570326038,-98.48079759357533
143,9,76.60442430384197,-64.27877251910127
144,0,0.0,0.0
144,1,100.0,0.0
144,2,76.60448869865127,64.27873425690026
144,3,17.364854543863192,98.48078489645783
144,4,-49.99999972218183,86.60256916513123
144,5,-93.96927493951188,34.2020246243841
144,6,-93.96926728168694,-34.20200383464654
144,7,-50.000000730147484,-86.60253690615231
144,8,17.364803881406075,-98.48078479989488
144,9,76.60443729807382,-64.27878875236766
145,0,0.0,0.0
145,1,100.0,0.0
145,2,76.60448869865127,64.27873425690026
145,3,17.364854543863192,98.48078489645783
145,4,-49.99999972218183,86.60256916513123
145,5,-93.96927493951188,34.2020246243841
145,6,-93.96926728168694,-34.20200383464654
